time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,00413376;-0,215377;-0,194556;0,1746;
0,00414376;-0,21565;-0,190248;0,170291;
0,00415376;-0,215919;-0,18593;0,165973;
0,00416376;-0,216184;-0,181605;0,161647;
0,00417376;-0,216446;-0,177271;0,157313;
0,00418376;-0,216703;-0,172929;0,152971;
0,00419376;-0,216957;-0,168579;0,148621;
0,00420376;-0,217207;-0,164222;0,144263;
0,00421376;-0,217453;-0,159857;0,139898;
0,00422376;-0,217695;-0,155485;0,135526;
0,00423376;-0,217934;-0,151107;0,131147;
0,00424376;-0,218168;-0,146721;0,126762;
0,00425376;-0,218399;-0,142329;0,122369;
0,00426376;-0,218625;-0,137931;0,117971;
0,00427376;-0,218848;-0,133526;0,113566;
0,00428376;-0,219067;-0,129116;0,109155;
0,00429376;-0,219282;-0,1247;0,104739;
0,00430376;-0,219493;-0,120278;0,100317;
0,00431376;-0,219701;-0,115852;0,09589;
0,00432376;-0,219904;-0,11142;0,0914579;
0,00433376;-0,220103;-0,106983;0,0870209;
0,00434376;-0,220299;-0,102542;0,0825793;
0,00435376;-0,220491;-0,0980961;0,0781333;
0,00436376;-0,220679;-0,0936461;0,073683;
0,00437376;-0,220863;-0,0891922;0,0692288;
0,00438376;-0,221043;-0,0847344;0,0647707;
0,00439376;-0,221219;-0,0802731;0,0603091;
0,00440376;-0,221391;-0,0758085;0,0558442;
0,00441376;-0,22156;-0,0713407;0,0513761;
0,00442376;-0,221724;-0,0668699;0,0469051;
0,00443376;-0,221885;-0,0623965;0,0424313;
0,00444376;-0,222042;-0,0579205;0,0379551;
0,00445376;-0,222195;-0,0534423;0,0334765;
0,00446376;-0,222344;-0,0489619;0,0289959;
0,00447376;-0,222489;-0,0444798;0,0245134;
0,00448376;-0,22263;-0,0399959;0,0200293;
0,00449376;-0,222768;-0,0355107;0,0155437;
0,00450376;-0,222901;-0,0310242;0,011057;
0,00451376;-0,223031;-0,0265367;0,00656918;
0,00452376;-0,223157;-0,0220484;0,0020806;
0,00453376;-0,223279;-0,0175596;-0,00240855;
0,00454376;-0,223397;-0,0130703;-0,00689806;
0,00455376;-0,223511;-0,00858096;-0,0113877;
0,00456376;-0,223622;-0,00409167;-0,0158773;
0,00457376;-0,223728;0,000397353;-0,0203666;
0,00458376;-0,223831;0,00488587;-0,0248555;
0,00459376;-0,22393;0,00937369;-0,0293436;
0,00460376;-0,224025;0,0138606;-0,0338307;
0,00461376;-0,224116;0,0183463;-0,0383168;
0,00462376;-0,224203;0,0228307;-0,0428015;
0,00463376;-0,224287;0,0273135;-0,0472846;
0,00464376;-0,224367;0,0317946;-0,0517659;
0,00465376;-0,224443;0,0362736;-0,0562453;
0,00466376;-0,224515;0,0407505;-0,0607224;
0,00467376;-0,224583;0,0452249;-0,0651971;
0,00468376;-0,224647;0,0496967;-0,0696692;
0,00469376;-0,224708;0,0541656;-0,0741384;
0,00470376;-0,224765;0,0586315;-0,0786046;
0,00471376;-0,224818;0,063094;-0,0830675;
0,00472376;-0,224867;0,0675531;-0,0875269;
0,00473376;-0,224913;0,0720085;-0,0919826;
0,00474376;-0,224954;0,07646;-0,0964343;
0,00475376;-0,224992;0,0809073;-0,100882;
0,00476376;-0,225026;0,0853503;-0,105325;
0,00477376;-0,225057;0,0897888;-0,109764;
0,00478376;-0,225083;0,0942225;-0,114198;
0,00479376;-0,225106;0,0986512;-0,118627;
0,00480376;-0,225125;0,103075;-0,123051;
0,00481376;-0,225141;0,107493;-0,127469;
0,00482376;-0,225152;0,111905;-0,131882;
0,00483376;-0,22516;0,116312;-0,136289;
0,00484376;-0,225164;0,120713;-0,14069;
0,00485376;-0,225165;0,125107;-0,145085;
0,00486376;-0,225162;0,129495;-0,149473;
0,00487376;-0,225155;0,133876;-0,153854;
0,00488376;-0,225144;0,138251;-0,158229;
0,00489376;-0,22513;0,142618;-0,162597;
0,00490376;-0,225112;0,146978;-0,166957;
0,00491376;-0,22509;0,151331;-0,17131;
0,00492376;-0,225065;0,155675;-0,175655;
0,00493376;-0,225036;0,160012;-0,179992;
0,00494376;-0,225003;0,164341;-0,184321;
0,00495376;-0,224967;0,168662;-0,188642;
0,00496376;-0,224927;0,172974;-0,192954;
0,00497376;-0,224883;0,177277;-0,197258;
0,00498376;-0,224836;0,181571;-0,201552;
0,00499376;-0,224785;0,185856;-0,205838;
0,00500376;-0,224731;0,190132;-0,210114;
0,00501376;-0,224673;0,194398;-0,21438;
0,00502376;-0,224611;0,198655;-0,218637;
0,00503376;-0,224546;0,202901;-0,222884;
0,00504376;-0,224477;0,207137;-0,22712;
0,00505376;-0,224405;0,211363;-0,231347;
0,00506376;-0,224329;0,215579;-0,235562;
0,00507376;-0,22425;0,219783;-0,239767;
0,00508376;-0,224167;0,223977;-0,243961;
0,00509376;-0,22408;0,228159;-0,248144;
0,00510376;-0,22399;0,23233;-0,252315;
0,00511376;-0,223897;0,23649;-0,256475;
0,00512376;-0,2238;0,240637;-0,260623;
0,00513376;-0,223699;0,244773;-0,264759;
0,00514376;-0,223595;0,248897;-0,268883;
0,00515376;-0,223488;0,253008;-0,272994;
0,00516376;-0,223377;0,257106;-0,277093;
0,00517376;-0,223263;0,261192;-0,281179;
0,00518376;-0,223145;0,265265;-0,285252;
0,00519376;-0,223024;0,269325;-0,289312;
0,00520376;-0,222899;0,273371;-0,293359;
0,00521376;-0,222771;0,277404;-0,297392;
0,00522376;-0,22264;0,281423;-0,301412;
0,00523376;-0,222505;0,285429;-0,305417;
0,00524376;-0,222367;0,28942;-0,309409;
0,00525376;-0,222225;0,293397;-0,313386;
0,00526376;-0,22208;0,297359;-0,317348;
0,00527376;-0,221932;0,301307;-0,321296;
0,00528376;-0,221781;0,305239;-0,325229;
0,00529376;-0,221626;0,309157;-0,329147;
