time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1
0,308103;-0,0450752;0,401648;-0,421666
0,308203;-0,0421353;0,365963;-0,385983
0,308303;-0,0390555;0,328483;-0,348504
0,308403;-0,0358497;0,289387;-0,309409
0,308503;-0,0325323;0,248861;-0,268885
0,308603;-0,0291182;0,207099;-0,227124
0,308703;-0,0256226;0,164301;-0,184327
0,308803;-0,0220614;0,12067;-0,140697
0,308903;-0,0184505;0,0764156;-0,0964426
0,309003;-0,0148062;0,0317483;-0,0517759
0,309103;-0,0111449;-0,0131184;-0,00690966
0,309203;-0,00748293;-0,0579702;0,0379418
0,309303;-0,00383689;-0,102593;0,0825643
0,309403;-0,000223103;-0,146773;0,126745
0,309503;0,00334223;-0,190301;0,170272
0,309603;0,00684312;-0,232968;0,212939
0,309703;0,0102639;-0,274569;0,254542
0,309803;0,0135894;-0,314908;0,294881
0,309903;0,0168047;-0,353791;0,333764
0,310003;0,0198955;-0,391032;0,371006
0,310103;0,0228482;-0,426453;0,406428
0,310203;0,0256497;-0,459886;0,439862
0,310303;0,0282878;-0,491171;0,471148
0,310403;0,0307508;-0,520159;0,500137
0,310503;0,0330281;-0,54671;0,526689
0,310603;0,03511;-0,570698;0,550679
0,310703;0,0369874;-0,59201;0,571992
0,310803;0,0386525;-0,610542;0,590526
0,310903;0,0400984;-0,626206;0,606192
0,311003;0,0413192;-0,638928;0,618916
0,311103;0,0423101;-0,648647;0,628636
0,311203;0,0430674;-0,655317;0,635308
0,311303;0,0435884;-0,658905;0,638898
0,311403;0,0438718;-0,659395;0,639389
0,311503;0,043917;-0,656783;0,63678
0,311603;0,0437249;-0,651084;0,631082
0,311703;0,0432973;-0,642323;0,622323
0,311803;0,0426372;-0,630543;0,610545
0,311903;0,0417487;-0,6158;0,595804
0,312003;0,0406369;-0,598164;0,57817
0,312103;0,0393079;-0,57772;0,557727
0,312203;0,0377691;-0,554564;0,534574
0,312303;0,0360285;-0,528809;0,50882
0,312403;0,0340954;-0,500576;0,480589
0,312503;0,0319796;-0,470001;0,450015
0,312603;0,0296922;-0,437229;0,417245
0,312703;0,0272448;-0,402417;0,382435
0,312803;0,0246497;-0,365732;0,34575
0,312903;0,0219202;-0,327347;0,307367
0,313003;0,0190698;-0,287448;0,267469
0,313103;0,0161129;-0,246224;0,226246
0,313203;0,0130642;-0,203871;0,183895
0,313303;0,00993881;-0,160593;0,140617
0,313403;0,00675225;-0,116596;0,0966211
0,313503;0,00352027;-0,0720901;0,0521156
0,313603;0,000258803;-0,0272875;0,00731353
0,313703;-0,0030161;0,0175976;-0,0375712
0,313803;-0,00628835;0,062351;-0,0823243
0,313903;-0,00954192;0,106759;-0,126732
0,314003;-0,0127609;0,150609;-0,170582
0,314103;-0,0159295;0,193693;-0,213666
0,314203;-0,0190324;0,235803;-0,255777
0,314303;-0,0220543;0,27674;-0,296715
0,314403;-0,0249807;0,316308;-0,336283
0,314503;-0,0277974;0,354318;-0,374293
0,314603;-0,0304906;0,390588;-0,410564
0,314703;-0,0330474;0,424946;-0,444923
0,314803;-0,0354555;0,457226;-0,477204
0,314903;-0,0377032;0,487276;-0,507255
0,315003;-0,0397798;0,514951;-0,534931
0,315103;-0,0416754;0,540119;-0,560101
0,315203;-0,0433808;0,562661;-0,582644
0,315303;-0,0448881;0,582468;-0,602452
0,315403;-0,04619;0,599446;-0,619432
0,315503;-0,0472805;0,613514;-0,633501
0,315603;-0,0481545;0,624605;-0,644594
0,315703;-0,048808;0,632665;-0,652656
0,315803;-0,0492382;0,637657;-0,65765
0,315903;-0,0494431;0,639556;-0,659551
0,316003;-0,0494222;0,638354;-0,65835
0,316103;-0,0491757;0,634056;-0,654054
0,316203;-0,0487053;0,626682;-0,646682
0,316303;-0,0480136;0,616268;-0,63627
0,316403;-0,0471042;0,602864;-0,622868
0,316503;-0,0459819;0,586534;-0,606539
0,316603;-0,0446526;0,567355;-0,587361
0,316703;-0,0431231;0,545419;-0,565427
0,316803;-0,0414013;0,520831;-0,540841
0,316903;-0,0394958;0,493708;-0,51372
0,317003;-0,0374165;0,46418;-0,484194
0,317103;-0,0351738;0,432388;-0,452403
0,317203;-0,032779;0,398483;-0,4185
0,317303;-0,0302444;0,362628;-0,382646
0,317403;-0,0275826;0,324994;-0,345013
0,317503;-0,0248072;0,28576;-0,30578
0,317603;-0,021932;0,245114;-0,265135
0,317703;-0,0189716;0,20325;-0,223272
0,317803;-0,015941;0,160367;-0,18039
0,317903;-0,0128553;0,116671;-0,136695
0,318003;-0,00973024;0,0723703;-0,0923943
0,318103;-0,00658149;0,0276761;-0,0477006
0,318203;-0,003425;-0,017198;-0,00282677
0,318303;-0,000276718;-0,0620378;0,0420128
0,318403;0,0028474;-0,106629;0,086604
0,318503;0,00593152;-0,150759;0,130734
0,318603;0,00895996;-0,194217;0,174192
0,318703;0,0119173;-0,236795;0,21677
0,318803;0,0147885;-0,27829;0,258266
0,318903;0,0175587;-0,318504;0,29848
0,319003;0,0202139;-0,357245;0,337222
0,319103;0,0227402;-0,394328;0,374306
0,319203;0,0251247;-0,429575;0,409554
0,319303;0,0273549;-0,462819;0,4428
0,319403;0,029419;-0,493901;0,473883
0,319503;0,0313063;-0,522673;0,502655
0,319603;0,0330066;-0,548996;0,52898
0,319703;0,0345107;-0,572746;0,552731
0,319803;0,0358105;-0,593808;0,573795
0,319903;0,0368986;-0,612083;0,592072
0,320003;0,0377687;-0,627483;0,607473
0,320103;0,0384157;-0,639935;0,619926
0,320203;0,0388354;-0,649378;0,629372
0,320303;0,0390247;-0,655769;0,635764
0,320403;0,0389816;-0,659075;0,639073
0,320503;0,0387054;-0,659283;0,639282
0,320603;0,0381961;-0,65639;0,636391
0,320703;0,0374553;-0,650411;0,630414
0,320803;0,0364854;-0,641374;0,621379
0,320903;0,0352899;-0,629322;0,609329
0,321003;0,0338736;-0,614312;0,594321
0,321103;0,0322423;-0,596418;0,576428
0,321203;0,0304026;-0,575723;0,555735
0,321303;0,0283623;-0,552326;0,53234
0,321403;0,0261303;-0,52634;0,506356
0,321503;0,0237161;-0,497889;0,477906
0,321603;0,0211304;-0,467108;0,447127
0,321703;0,0183846;-0,434144;0,414164
0,321803;0,0154908;-0,399155;0,379177
0,321903;0,0124619;-0,362307;0,342331
0,322003;0,00931147;-0,323778;0,303802
0,322103;0,00605373;-0,28375;0,263776
0,322203;0,00270335;-0,242415;0,222442
0,322303;-0,000724521;-0,19997;0,179998
0,322403;-0,00421433;-0,156618;0,136646
0,322503;-0,0077502;-0,112566;0,092595
0,322603;-0,011316;-0,0680241;0,0480538
0,322703;-0,0148955;-0,0232053;0,00323527
0,322803;-0,0184724;0,0216767;-0,0416464
0,322903;-0,0220301;0,0664074;-0,086377
0,323003;-0,0255525;0,110773;-0,130743
0,323103;-0,0290233;0,154562;-0,174532
0,323203;-0,0324266;0,197566;-0,217536
0,323303;-0,0357468;0,239578;-0,259548
0,323403;-0,0389684;0,280399;-0,30037
0,323503;-0,0420768;0,319833;-0,339804
0,323603;-0,0450576;0,357692;-0,377664
0,323703;-0,0478969;0,393795;-0,413768
0,323803;-0,0505817;0,42797;-0,447944
0,323903;-0,0530996;0,460054;-0,480029
0,324003;-0,055439;0,489893;-0,50987
0,324103;-0,057589;0,517346;-0,537323
0,324203;-0,0595396;0,54228;-0,562259
0,324303;-0,061282;0,564577;-0,584558
0,324403;-0,0628079;0,584131;-0,604113
0,324503;-0,0641103;0,600847;-0,620831
0,324603;-0,0651832;0,614647;-0,634633
0,324703;-0,0660217;0,625464;-0,645452
0,324803;-0,0666217;0,633247;-0,653237
0,324903;-0,0669807;0,637958;-0,65795
0,325003;-0,0670969;0,639576;-0,659569
0,325103;-0,0669697;0,638091;-0,658087
0,325203;-0,0665999;0,633512;-0,65351
0,325303;-0,065989;0,625861;-0,64586
0,325403;-0,0651399;0,615173;-0,635174
0,325503;-0,0640567;0,6015;-0,621503
0,325603;-0,0627442;0,584907;-0,604912
0,325703;-0,0612086;0,565473;-0,58548
0,325803;-0,0594571;0,543291;-0,5633
0,325903;-0,0574976;0,518468;-0,538478
0,326003;-0,0553394;0,491121;-0,511133
0,326103;-0,0529923;0,461381;-0,481395
0,326203;-0,0504674;0,42939;-0,449406
0,326303;-0,0477762;0,395302;-0,415319
0,326403;-0,0449312;0,359278;-0,379296
0,326503;-0,0419455;0,32149;-0,34151
0,326603;-0,038833;0,28212;-0,302141
0,326703;-0,0356079;0,241355;-0,261377
0,326803;-0,0322853;0,19939;-0,219413
0,326903;-0,0288803;0,156425;-0,176449
0,327003;-0,0254087;0,112665;-0,13269
0,327103;-0,0218864;0,0683193;-0,0883453
0,327203;-0,0183296;0,0235998;-0,0436264
0,327303;-0,0147547;-0,0212801;0,00125308
0,327403;-0,0111779;-0,0661062;0,0460788
0,327503;-0,00761572;-0,110664;0,0906368
0,327603;-0,00408437;-0,154742;0,134714
0,327703;-0,000599938;-0,198128;0,178101
0,327803;0,00282171;-0,240616;0,220589
0,327903;0,00616506;-0,282003;0,261976
0,328003;0,00941496;-0,322091;0,302065
0,328103;0,0125568;-0,360689;0,340663
0,328203;0,0155763;-0,397612;0,377587
0,328303;0,0184602;-0,432684;0,41266
0,328403;0,0211954;-0,465739;0,445715
0,328503;0,0237698;-0,496617;0,476594
0,328603;0,0261721;-0,525171;0,50515
0,328703;0,0283919;-0,551265;0,531246
0,328803;0,0304194;-0,574775;0,554757
0,328903;0,0322459;-0,595588;0,575571
0,329003;0,0338639;-0,613605;0,59359
0,329103;0,0352664;-0,62874;0,608726
0,329203;0,0364479;-0,64092;0,620908
0,329303;0,0374038;-0,650088;0,630077
0,329403;0,0381305;-0,656199;0,63619
0,329503;0,0386256;-0,659225;0,639218
0,329603;0,0388877;-0,65915;0,639145
0,329703;0,0389168;-0,655976;0,635973
0,329803;0,0387137;-0,649718;0,629716
0,329903;0,0382805;-0,640404;0,620405
0,330003;0,0376203;-0,628081;0,608083
0,330103;0,0367372;-0,612806;0,59281
0,330203;0,0356367;-0,594653;0,574659
0,330303;0,0343251;-0,573708;0,553716
0,330403;0,0328096;-0,550072;0,530081
0,330503;0,0310986;-0,523856;0,503867
0,330603;0,0292012;-0,495187;0,4752
0,330703;0,0271277;-0,464201;0,444216
0,330803;0,024889;-0,431047;0,411063
0,330903;0,0224967;-0,395882;0,375899
0,331003;0,0199634;-0,358874;0,338893
0,331103;0,0173022;-0,3202;0,30022
0,331203;0,0145268;-0,280046;0,260067
0,331303;0,0116514;-0,238601;0,218624
0,331403;0,00869085;-0,196066;0,176089
0,331503;0,00566016;-0,152641;0,132665
0,331603;0,00257479;-0,108536;0,0885606
0,331703;-0,000549562;-0,0639602;0,0439853
0,331803;-0,00369706;-0,0191267;-0,000847774
0,331903;-0,00685175;0,0257503;-0,0457245
0,332003;-0,00999767;0,0704567;-0,0904307
0,332103;-0,0131189;0,114779;-0,134753
0,332203;-0,0161997;0,158505;-0,178479
0,332303;-0,0192246;0,201427;-0,221401
0,332403;-0,0221782;0,243339;-0,263314
0,332503;-0,0250456;0,284042;-0,304017
0,332603;-0,0278125;0,32334;-0,343316
0,332703;-0,0304648;0,361047;-0,381023
0,332803;-0,0329891;0,396982;-0,416959
0,332903;-0,0353727;0,430974;-0,450952
0,333003;-0,0376036;0,46286;-0,482839
0,333103;-0,0396704;0,492488;-0,512468
0,333203;-0,0415626;0,519716;-0,539698
0,333303;-0,0432707;0,544416;-0,564399
0,333403;-0,0447858;0,566468;-0,586452
0,333503;-0,0461003;0,585767;-0,605753
0,333603;-0,0472073;0,602222;-0,622209
0,333703;-0,0481012;0,615753;-0,635742
0,333803;-0,048777;0,626296;-0,646287
0,333903;-0,0492314;0,633801;-0,653794
0,334003;-0,0494616;0,638232;-0,658226
0,334103;-0,0494662;0,639568;-0,659564
0,334203;-0,0492449;0,637802;-0,657799
0,334303;-0,0487984;0,632942;-0,652942
0,334403;-0,0481287;0,625013;-0,645014
0,334503;-0,0472387;0,614051;-0,634055
0,334603;-0,0461325;0,60011;-0,620115
0,334703;-0,0448151;0,583255;-0,603262
0,334803;-0,0432929;0,563568;-0,583576
0,334903;-0,0415728;0,541141;-0,561152
0,335003;-0,0396632;0,516083;-0,536095
0,335103;-0,037573;0,488513;-0,508527
0,335203;-0,0353123;0,458563;-0,478578
0,335303;-0,032892;0,426375;-0,446392
0,335403;-0,0303236;0,392104;-0,412122
0,335503;-0,0276196;0,355912;-0,375932
0,335603;-0,0247929;0,317974;-0,337994
0,335703;-0,0218573;0,278469;-0,29849
0,335803;-0,0188271;0,237587;-0,257609
0,335903;-0,0157168;0,195522;-0,215546
0,336003;-0,0125417;0,152476;-0,172501
0,336103;-0,00931717;0,108655;-0,12868
0,336203;-0,00605903;0,0642664;-0,0842919
0,336303;-0,00278317;0,0195236;-0,0395495
0,336403;0,000494354;-0,0253602;0,00533406
0,336503;0,00375746;-0,0701706;0,0501444
0,336603;0,0069901;-0,114694;0,0946675
0,336703;0,0101763;-0,158717;0,138691
0,336803;0,0133004;-0,20203;0,182004
0,336903;0,0163469;-0,244426;0,224401
0,337003;0,0193007;-0,285703;0,265678
0,337103;0,0221469;-0,325663;0,305639
0,337203;0,0248715;-0,364116;0,344093
0,337303;0,0274608;-0,400878;0,380856
0,337403;0,0299016;-0,435774;0,415752
0,337503;0,0321816;-0,468637;0,448616
0,337603;0,0342892;-0,499309;0,47929
0,337703;0,0362136;-0,527645;0,507627
0,337803;0,0379447;-0,55351;0,533493
0,337903;0,0394735;-0,576779;0,556764
0,338003;0,0407919;-0,597342;0,577328
0,338103;0,0418927;-0,6151;0,595088
0,338203;0,0427698;-0,629969;0,609958
0,338303;0,0434181;-0,641877;0,621869
0,338403;0,0438336;-0,650769;0,630762
0,338503;0,0440133;-0,6566;0,636595
0,338603;0,0439556;-0,659344;0,639341
0,338703;0,0436597;-0,658988;0,638987
0,338803;0,043126;-0,655532;0,635533
0,338903;0,0423561;-0,648995;0,628997
0,339003;0,0413527;-0,639406;0,61941
0,339103;0,0401195;-0,626811;0,606818
0,339203;0,0386615;-0,611271;0,59128
0,339303;0,0369845;-0,592861;0,572871
0,339403;0,0350956;-0,571667;0,551679
0,339503;0,0330026;-0,547791;0,527805
0,339603;0,0307146;-0,521347;0,501363
0,339703;0,0282413;-0,492462;0,472479
0,339803;0,0255937;-0,461272;0,441291
0,339903;0,0227831;-0,427928;0,407949
0,340003;0,019822;-0,392588;0,372611
0,340103;0,0167235;-0,355422;0,335445
0,340203;0,0135012;-0,316606;0,296631
0,340303;0,0101695;-0,276326;0,256352
0,340403;0,00674319;-0,234774;0,214801
0,340503;0,00323763;-0,192149;0,172177
0,340603;-0,000331542;-0,148654;0,128683
0,340703;-0,00394833;-0,104498;0,0845269
0,340803;-0,00759651;-0,0598895;0,0399194
0,340903;-0,0112597;-0,0150432;-0,0049265
0,341003;-0,0149215;0,0298272;-0,0497966
0,341103;-0,0185654;0,0745075;-0,0944767
0,341203;-0,0221749;0,118784;-0,138753
0,341303;-0,025734;0,162446;-0,182415
0,341403;-0,0292266;0,205284;-0,225254
0,341503;-0,0326369;0,247095;-0,267065
0,341603;-0,0359497;0,287677;-0,307648
0,341703;-0,0391501;0,326839;-0,34681
0,341803;-0,0422238;0,364392;-0,384364
0,341903;-0,0451569;0,400157;-0,42013
0,342003;-0,0479364;0,433964;-0,453938
0,342103;-0,0505499;0,465651;-0,485626
0,342203;-0,0529857;0,495066;-0,515042
0,342303;-0,0552332;0,52207;-0,542048
0,342403;-0,0572823;0,546534;-0,566512
0,342503;-0,059124;0,56834;-0,58832
0,342603;-0,0607504;0,587384;-0,607366
0,342703;-0,0621544;0,603576;-0,623559
0,342803;-0,0633301;0,616838;-0,636823
0,342903;-0,0642725;0,627107;-0,647094
0,343003;-0,0649779;0,634334;-0,654322
0,343103;-0,0654434;0,638484;-0,658474
0,343203;-0,0656675;0,639537;-0,65953
0,343303;-0,0656497;0,637489;-0,657484
0,343403;-0,0653907;0,632349;-0,652346
0,343503;-0,0648922;0,624143;-0,644141
0,343603;-0,0641571;0,612908;-0,632908
0,343703;-0,0631894;0,598698;-0,618701
0,343803;-0,0619942;0,581583;-0,601587
0,343903;-0,0605776;0,561642;-0,581648
0,344003;-0,0589467;0,538972;-0,55898
0,344103;-0,0571096;0,51368;-0,53369
0,344203;-0,0550756;0,485888;-0,5059
0,344303;-0,0528545;0,455728;-0,475741
0,344403;-0,0504573;0,423344;-0,443359
0,344503;-0,0478955;0,388891;-0,408908
0,344603;-0,0451817;0,352534;-0,372551
0,344703;-0,0423289;0,314445;-0,334464
0,344803;-0,0393509;0,274807;-0,294827
0,344903;-0,036262;0,233809;-0,25383
0,345003;-0,0330769;0,191647;-0,211669
0,345103;-0,029811;0,148522;-0,168545
0,345203;-0,0264798;0,10464;-0,124664
0,345303;-0,0230992;0,0602107;-0,0802355
0,345403;-0,0196851;0,0154462;-0,0354715
0,345503;-0,016254;-0,0294399;0,00941418
0,345603;-0,0128218;-0,0742331;0,0542071
0,345703;-0,00940497;-0,11872;0,0986935
0,345803;-0,00601948;-0,162687;0,142661
0,345903;-0,00268129;-0,205925;0,185899
0,346003;0,000593954;-0,248228;0,228202
0,346103;0,00379091;-0,289393;0,269368
0,346203;0,00689466;-0,329224;0,309199
0,346303;0,00989075;-0,367531;0,347507
0,346403;0,0127653;-0,404131;0,384107
0,346503;0,015505;-0,438849;0,418826
0,346603;0,0180972;-0,471518;0,451497
0,346703;0,0205301;-0,501985;0,481964
0,346803;0,0227926;-0,530101;0,510082
0,346903;0,0248743;-0,555735;0,535717
0,347003;0,0267661;-0,578763;0,558746
0,347103;0,0284594;-0,599074;0,579059
0,347203;0,0299467;-0,616573;0,596559
0,347303;0,0312218;-0,631176;0,611163
0,347403;0,0322791;-0,642812;0,622801
0,347503;0,0331143;-0,651427;0,631418
0,347603;0,0337242;-0,656979;0,636971
0,347703;0,0341066;-0,659441;0,639436
0,347803;0,0342606;-0,658803;0,638799
0,347903;0,0341861;-0,655067;0,635065
0,348003;0,0338843;-0,64825;0,62825
0,348103;0,0333577;-0,638386;0,618387
0,348203;0,0326094;-0,625521;0,605524
0,348303;0,0316441;-0,609717;0,589722
0,348403;0,0304672;-0,591049;0,571056
0,348503;0,0290853;-0,569607;0,549616
0,348603;0,0275059;-0,545493;0,525504
0,348703;0,0257376;-0,518822;0,498834
0,348803;0,0237896;-0,489721;0,469735
0,348903;0,0216724;-0,45833;0,438345
0,349003;0,0193971;-0,424797;0,404814
0,349103;0,0169754;-0,389285;0,369303
0,349203;0,01442;-0,351961;0,33198
0,349303;0,0117442;-0,313004;0,293025
0,349403;0,00896173;-0,2726;0,252622
0,349503;0,00608693;-0,230943;0,210965
0,349603;0,0031346;-0,18823;0,168254
0,349703;0,00011989;-0,144667;0,124691
0,349803;-0,00294174;-0,10046;0,0804849
0,349903;-0,00603461;-0,0558215;0,0358468
0,350003;-0,00914287;-0,0109642;-0,00901015
0,350103;-0,0122506;0,0338978;-0,0538719
0,350203;-0,0153419;0,0785501;-0,0985241
0,350303;-0,018401;0,12278;-0,142754
0,350403;-0,0214121;0,166375;-0,186349
0,350503;-0,0243599;0,209128;-0,229103
0,350603;-0,0272291;0,250835;-0,27081
0,350703;-0,0300051;0,291297;-0,311272
0,350803;-0,0326735;0,33032;-0,350296
0,350903;-0,0352205;0,367717;-0,387694
0,351003;-0,037633;0,403311;-0,423289
0,351103;-0,0398984;0,436932;-0,456911
0,351203;-0,0420048;0,468419;-0,488398
0,351303;-0,0439413;0,497621;-0,517602
0,351403;-0,0456975;0,524399;-0,544381
0,351503;-0,0472641;0,548625;-0,568609
0,351603;-0,0486327;0,570184;-0,590169
0,351703;-0,0497958;0,588973;-0,608959
0,351803;-0,0507468;0,604901;-0,62489
0,351903;-0,0514804;0,617894;-0,637884
0,352003;-0,0519921;0,627888;-0,647879
0,352103;-0,0522787;0,634836;-0,65483
0,352203;-0,0523378;0,638705;-0,658701
0,352303;-0,0521683;0,639477;-0,659474
0,352403;-0,0517704;0,637147;-0,657146
0,352503;-0,0511449;0,631728;-0,651728
0,352603;-0,0502943;0,623244;-0,643246
0,352703;-0,0492217;0,611736;-0,63174
0,352803;-0,0479316;0,597259;-0,617266
0,352903;-0,0464295;0,579883;-0,599891
0,353003;-0,0447218;0,55969;-0,5797
0,353103;-0,042816;0,536777;-0,556789
0,353203;-0,0407207;0,511253;-0,531267
0,353303;-0,0384452;0,48324;-0,503255
0,353403;-0,0359998;0,452872;-0,472889
0,353503;-0,0333957;0,420294;-0,440312
0,353603;-0,0306449;0,385661;-0,40568
0,353703;-0,0277599;0,349139;-0,369159
0,353803;-0,0247541;0,310901;-0,330923
0,353903;-0,0216414;0,271132;-0,291155
0,354003;-0,0184364;0,23002;-0,250044
0,354103;-0,0151539;0,187762;-0,207787
0,354203;-0,0118094;0,14456;-0,164585
0,354303;-0,00841846;0,100619;-0,120646
0,354403;-0,00499708;0,0561509;-0,0761777
0,354503;-0,00156135;0,0113665;-0,0313937
0,354603;0,00187251;-0,0335199;0,0134925
0,354703;0,00528824;-0,078294;0,0582664
0,354803;0,00866968;-0,122742;0,102714
0,354903;0,0120008;-0,166652;0,146624
0,355003;0,0152656;-0,209813;0,189786
0,355103;0,0184487;-0,252021;0,231994
0,355203;0,0215348;-0,293073;0,273046
0,355303;0,0245091;-0,332773;0,312747
0,355403;0,0273574;-0,370932;0,350907
0,355503;0,0300659;-0,407368;0,387344
0,355603;0,0326216;-0,441906;0,421883
0,355703;0,035012;-0,474381;0,45436
0,355803;0,0372256;-0,50464;0,484619
0,355903;0,0392515;-0,532536;0,512517
0,356003;0,0410799;-0,557938;0,53792
0,356103;0,0427015;-0,580723;0,560706
0,356203;0,0441084;-0,600782;0,580768
0,356303;0,0452935;-0,618021;0,598008
0,356403;0,0462507;-0,632357;0,612345
0,356503;0,0469749;-0,64372;0,623711
0,356603;0,0474624;-0,652058;0,63205
0,356703;0,0477101;-0,65733;0,637324
0,356803;0,0477166;-0,659511;0,639507
0,356903;0,047481;-0,65859;0,638588
0,357003;0,0470041;-0,654573;0,634573
0,357103;0,0462874;-0,647477;0,62748
0,357203;0,0453338;-0,637338;0,617342
0,357303;0,044147;-0,624203;0,604209
0,357403;0,0427322;-0,608136;0,588144
0,357503;0,0410954;-0,589212;0,569222
0,357603;0,0392435;-0,567522;0,547534
0,357703;0,0371848;-0,543171;0,523184
0,357803;0,0349282;-0,516273;0,496289
0,357903;0,0324836;-0,486958;0,466975
0,358003;0,0298621;-0,455366;0,435384
0,358103;0,0270751;-0,421647;0,401667
0,358203;0,0241352;-0,385962;0,365984
0,358303;0,0210554;-0,348482;0,328505
0,358403;0,0178496;-0,309386;0,28941
0,358503;0,0145322;-0,26886;0,248886
0,358603;0,0111181;-0,227099;0,207125
0,358703;0,00762254;-0,1843;0,164327
0,358803;0,00406132;-0,140669;0,120698
0,358903;0,000450421;-0,0964147;0,0764435
0,359003;-0,0031939;-0,0517474;0,0317768
0,359103;-0,00685525;-0,00688069;-0,0130894
0,359203;-0,0105172;0,0379711;-0,0579409
0,359303;-0,0141632;0,0825938;-0,102563
0,359403;-0,017777;0,126774;-0,146744
0,359503;-0,0213423;0,170302;-0,190272
0,359603;-0,0248432;0,212968;-0,232938
0,359703;-0,028264;0,25457;-0,274541
0,359803;-0,0315895;0,294909;-0,31488
0,359903;-0,0348048;0,333792;-0,353763
0,360003;-0,0378956;0,371033;-0,391005
0,360103;-0,0408483;0,406454;-0,426427
0,360203;-0,0436498;0,439887;-0,459861
0,360303;-0,0462879;0,471172;-0,491147
0,360403;-0,0487509;0,50016;-0,520136
0,360503;-0,0510282;0,526711;-0,546688
0,360603;-0,0531101;0,550699;-0,570678
0,360703;-0,0549875;0,572011;-0,591991
0,360803;-0,0566526;0,590543;-0,610525
0,360903;-0,0580985;0,606207;-0,626191
0,361003;-0,0593193;0,618929;-0,638915
0,361103;-0,0603102;0,628648;-0,648635
0,361203;-0,0610675;0,635318;-0,655307
0,361303;-0,0615885;0,638906;-0,658897
0,361403;-0,0618719;0,639396;-0,659388
0,361503;-0,0619171;0,636784;-0,656779
0,361603;-0,061725;0,631085;-0,651081
0,361703;-0,0612974;0,622324;-0,642322
0,361803;-0,0606374;0,610544;-0,630544
0,361903;-0,0597488;0,595801;-0,615803
0,362003;-0,058637;0,578165;-0,598169
0,362103;-0,057308;0,55772;-0,577726
0,362203;-0,0557692;0,534565;-0,554573
0,362303;-0,0540286;0,50881;-0,528819
0,362403;-0,0520955;0,480577;-0,500588
0,362503;-0,0499797;0,450002;-0,470014
0,362603;-0,0476923;0,41723;-0,437244
0,362703;-0,0452449;0,382418;-0,402434
0,362803;-0,0426498;0,345733;-0,365749
0,362903;-0,0399203;0,307348;-0,327367
0,363003;-0,0370699;0,267449;-0,287468
0,363103;-0,034113;0,226224;-0,246245
