time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,126003;-0,375905;0,491058;-0,511046;
0,126103;-0,372617;0,461312;-0,481302;
0,126203;-0,369051;0,429315;-0,449307;
0,126303;-0,365218;0,39522;-0,415215;
0,126403;-0,361128;0,359191;-0,379189;
0,126503;-0,356791;0,321399;-0,341399;
0,126603;-0,352219;0,282024;-0,302026;
0,126703;-0,347423;0,241255;-0,26126;
0,126803;-0,342417;0,199287;-0,219293;
0,126903;-0,337212;0,156319;-0,176327;
0,127003;-0,331822;0,112556;-0,132567;
0,127103;-0,326261;0,068209;-0,0882213;
0,127203;-0,320542;0,0234882;-0,0435023;
0,127303;-0,31468;-0,0213925;0,00137673;
0,127403;-0,308687;-0,0662187;0,0462014;
0,127503;-0,30258;-0,110777;0,0907578;
0,127603;-0,296371;-0,154853;0,134833;
0,127703;-0,290076;-0,198238;0,178217;
0,127803;-0,283709;-0,240724;0,220702;
0,127903;-0,277283;-0,282108;0,262085;
0,128003;-0,270813;-0,322194;0,302169;
0,128103;-0,264313;-0,360788;0,340763;
0,128203;-0,257797;-0,397707;0,377681;
0,128303;-0,251276;-0,432775;0,412749;
0,128403;-0,244766;-0,465825;0,445797;
0,128503;-0,238277;-0,496697;0,47667;
0,128603;-0,231823;-0,525246;0,505218;
0,128703;-0,225414;-0,551335;0,531307;
0,128803;-0,219062;-0,574839;0,55481;
0,128903;-0,212777;-0,595645;0,575617;
0,129003;-0,20657;-0,613655;0,593627;
0,129103;-0,20045;-0,628783;0,608755;
0,129203;-0,194426;-0,640956;0,620928;
0,129303;-0,188505;-0,650117;0,630089;
0,129403;-0,182695;-0,656221;0,636193;
0,129503;-0,177004;-0,659239;0,639212;
0,129603;-0,171437;-0,659157;0,63913;
0,129703;-0,165999;-0,655975;0,635949;
0,129803;-0,160695;-0,649709;0,629684;
0,129903;-0,15553;-0,640389;0,620364;
0,130003;-0,150506;-0,628058;0,608034;
0,130103;-0,145626;-0,612776;0,592752;
0,130203;-0,140893;-0,594616;0,574593;
0,130303;-0,136306;-0,573664;0,553642;
0,130403;-0,131867;-0,550022;0,53;
0,130503;-0,127575;-0,5238;0,503779;
0,130603;-0,123431;-0,495125;0,475105;
0,130703;-0,119432;-0,464134;0,444114;
0,130803;-0,115576;-0,430974;0,410955;
0,130903;-0,111862;-0,395804;0,375786;
0,131003;-0,108286;-0,358792;0,338775;
0,131103;-0,104845;-0,320115;0,300098;
0,131203;-0,101534;-0,279957;0,259941;
0,131303;-0,0983506;-0,23851;0,218494;
0,131403;-0,095289;-0,195971;0,175957;
0,131503;-0,0923445;-0,152545;0,132531;
0,131603;-0,0895119;-0,108438;0,0884251;
0,131703;-0,0867857;-0,0638615;0,0438488;
0,131803;-0,0841603;-0,0190275;-0,000984587;
0,131903;-0,08163;0,0258495;-0,0458611;
0,132003;-0,0791888;0,0705552;-0,0905664;
0,132103;-0,0768308;0,114876;-0,134887;
0,132203;-0,0745501;0,158601;-0,178611;
0,132303;-0,0723408;0,201521;-0,221531;
0,132403;-0,0701971;0,24343;-0,26344;
0,132503;-0,0681133;0,28413;-0,304139;
0,132603;-0,0660839;0,323425;-0,343434;
0,132703;-0,0641036;0,361127;-0,381137;
0,132803;-0,0621674;0,397058;-0,417067;
0,132903;-0,0602706;0,431045;-0,451054;
0,133003;-0,0584087;0,462926;-0,482934;
0,133103;-0,0565777;0,492548;-0,512557;
0,133203;-0,054774;0,519771;-0,53978;
0,133303;-0,0529942;0,544464;-0,564473;
0,133403;-0,0512356;0,56651;-0,586519;
0,133503;-0,0494959;0,585803;-0,605812;
0,133603;-0,0477734;0,602251;-0,622259;
0,133703;-0,0460666;0,615775;-0,635784;
0,133803;-0,0443749;0,626311;-0,64632;
0,133903;-0,0426981;0,633809;-0,653818;
0,134003;-0,0410364;0,638232;-0,658241;
0,134103;-0,0393908;0,639561;-0,65957;
0,134203;-0,0377628;0,637787;-0,657796;
0,134303;-0,0361543;0,632921;-0,65293;
0,134403;-0,034568;0,624984;-0,644993;
0,134503;-0,0330069;0,614016;-0,634025;
0,134603;-0,0314748;0,600067;-0,620076;
0,134703;-0,0299758;0,583206;-0,603215;
0,134803;-0,0285147;0,563512;-0,583521;
0,134903;-0,0270966;0,54108;-0,561088;
0,135003;-0,0257273;0,516016;-0,536024;
0,135103;-0,0244127;0,488441;-0,508448;
0,135203;-0,0231594;0,458485;-0,478493;
0,135303;-0,0219744;0,426293;-0,4463;
0,135403;-0,0208647;0,392017;-0,412023;
0,135503;-0,0198381;0,355822;-0,375827;
0,135603;-0,0189023;0,317879;-0,337885;
0,135703;-0,0180653;0,278372;-0,298376;
0,135803;-0,0173354;0,237487;-0,257491;
0,135903;-0,016721;0,195421;-0,215423;
0,136003;-0,0162305;0,152373;-0,172375;
0,136103;-0,0158726;0,108551;-0,128551;
0,136203;-0,0156557;0,0641621;-0,0841617;
0,136303;-0,0155884;0,0194195;-0,0394178;
0,136403;-0,0156791;-0,0254636;0,00546659;
0,136503;-0,015936;-0,0702728;0,0502772;
0,136603;-0,0163673;-0,114794;0,0948;
0,136703;-0,0169809;-0,158815;0,138822;
0,136803;-0,0177843;-0,202125;0,182134;
0,136903;-0,0187849;-0,244518;0,224529;
0,137003;-0,0199894;-0,285791;0,265804;
0,137103;-0,0214044;-0,325747;0,305761;
0,137203;-0,023036;-0,364195;0,344211;
0,137303;-0,0248895;-0,400952;0,38097;
0,137403;-0,0269701;-0,435842;0,415862;
0,137503;-0,0292821;-0,468699;0,448721;
0,137603;-0,0318293;-0,499365;0,479389;
0,137703;-0,0346148;-0,527694;0,507721;
0,137803;-0,0376412;-0,553552;0,53358;
0,137903;-0,0409101;-0,576813;0,556844;
0,138003;-0,0444227;-0,597368;0,577402;
0,138103;-0,0481792;-0,615119;0,595155;
0,138203;-0,0521792;-0,62998;0,610018;
0,138303;-0,0564214;-0,64188;0,62192;
0,138403;-0,0609037;-0,650763;0,630806;
0,138503;-0,0656234;-0,656586;0,636632;
0,138603;-0,0705766;-0,659322;0,63937;
0,138703;-0,0757591;-0,658957;0,639007;
0,138803;-0,0811655;-0,655494;0,635546;
0,138903;-0,0867897;-0,648948;0,629002;
0,139003;-0,092625;-0,63935;0,619407;
0,139103;-0,0986635;-0,626748;0,606807;
0,139203;-0,104897;-0,611201;0,591262;
0,139303;-0,111316;-0,592782;0,572845;
0,139403;-0,117912;-0,571581;0,551646;
0,139503;-0,124673;-0,547698;0,527765;
0,139603;-0,131588;-0,521248;0,501317;
0,139703;-0,138645;-0,492356;0,472427;
0,139803;-0,145833;-0,461161;0,441233;
0,139903;-0,153137;-0,427811;0,407885;
0,140003;-0,160545;-0,392466;0,372542;
0,140103;-0,168043;-0,355295;0,335372;
0,140203;-0,175616;-0,316475;0,296553;
0,140303;-0,183249;-0,276192;0,256271;
0,140403;-0,190927;-0,234637;0,214717;
0,140503;-0,198636;-0,192009;0,172091;
0,140603;-0,206359;-0,148512;0,128595;
0,140703;-0,21408;-0,104354;0,0844369;
0,140803;-0,221784;-0,059745;0,0398285;
0,140903;-0,229455;-0,0148984;-0,00501773;
0,141003;-0,237077;0,0299718;-0,0498876;
0,141103;-0,244634;0,0746513;-0,0945669;
0,141203;-0,25211;0,118927;-0,138842;
0,141303;-0,25949;0,162587;-0,182502;
0,141403;-0,266758;0,205423;-0,225338;
0,141503;-0,273899;0,24723;-0,267146;
0,141603;-0,280898;0,287809;-0,307726;
0,141703;-0,28774;0,326967;-0,346884;
0,141803;-0,294413;0,364515;-0,384433;
0,141903;-0,300902;0,400276;-0,420194;
0,142003;-0,307193;0,434077;-0,453997;
0,142103;-0,313276;0,465758;-0,485679;
0,142203;-0,319137;0,495168;-0,51509;
0,142303;-0,324766;0,522165;-0,542089;
0,142403;-0,330152;0,546621;-0,566546;
0,142503;-0,335286;0,56842;-0,588347;
0,142603;-0,340158;0,587457;-0,607385;
0,142703;-0,344759;0,603641;-0,623571;
0,142803;-0,349083;0,616896;-0,636827;
0,142903;-0,353123;0,627156;-0,64709;
0,143003;-0,356873;0,634375;-0,654311;
0,143103;-0,360328;0,638517;-0,658455;
0,143203;-0,363484;0,639562;-0,659502;
0,143303;-0,366338;0,637506;-0,657448;
0,143403;-0,368887;0,632358;-0,652302;
0,143503;-0,371129;0,624143;-0,644089;
0,143603;-0,373066;0,6129;-0,632849;
0,143703;-0,374695;0,598683;-0,618634;
0,143803;-0,37602;0,581559;-0,601512;
0,143903;-0,377041;0,561611;-0,581567;
0,144003;-0,377762;0,538934;-0,558891;
0,144103;-0,378185;0,513635;-0,533595;
0,144203;-0,378316;0,485836;-0,505799;
0,144303;-0,37816;0,45567;-0,475635;
0,144403;-0,377722;0,42328;-0,443247;
0,144503;-0,377009;0,388822;-0,408791;
0,144603;-0,376028;0,352459;-0,37243;
0,144703;-0,374787;0,314366;-0,334339;
0,144803;-0,373294;0,274723;-0,294699;
0,144903;-0,371558;0,233722;-0,253699;
0,145003;-0,369589;0,191556;-0,211536;
0,145103;-0,367397;0,148428;-0,16841;
0,145203;-0,364991;0,104544;-0,124528;
0,145303;-0,362383;0,0601131;-0,0800984;
0,145403;-0,359582;0,0153474;-0,0353344;
0,145503;-0,356601;-0,0295394;0,00955064;
0,145603;-0,353451;-0,0743328;0,0543424;
0,145703;-0,350142;-0,118819;0,098827;
0,145803;-0,346687;-0,162785;0,142792;
0,145903;-0,343098;-0,206022;0,186027;
0,146003;-0,339385;-0,248323;0,228327;
0,146103;-0,33556;-0,289486;0,269488;
0,146203;-0,331636;-0,329314;0,309316;
0,146303;-0,327622;-0,367617;0,347618;
0,146403;-0,32353;-0,404213;0,384213;
0,146503;-0,319371;-0,438926;0,418925;
0,146603;-0,315156;-0,471592;0,451589;
0,146703;-0,310894;-0,502053;0,48205;
0,146803;-0,306596;-0,530164;0,510161;
0,146903;-0,30227;-0,555792;0,535788;
0,147003;-0,297927;-0,578813;0,558809;
0,147103;-0,293573;-0,599119;0,579114;
0,147203;-0,289218;-0,616611;0,596606;
0,147303;-0,284869;-0,631207;0,611201;
0,147403;-0,280533;-0,642837;0,62283;
0,147503;-0,276216;-0,651444;0,631438;
0,147603;-0,271924;-0,656989;0,636982;
0,147703;-0,267661;-0,659445;0,639438;
0,147803;-0,263434;-0,658799;0,638792;
0,147903;-0,259245;-0,655055;0,635048;
0,148003;-0,255099;-0,648232;0,628224;
0,148103;-0,250997;-0,63836;0,618353;
0,148203;-0,246941;-0,625489;0,605481;
0,148303;-0,242935;-0,609678;0,58967;
0,148403;-0,238977;-0,591004;0,570996;
0,148503;-0,23507;-0,569555;0,549548;
0,148603;-0,231211;-0,545435;0,525428;
0,148703;-0,227401;-0,518758;0,498751;
0,148803;-0,223639;-0,489652;0,469645;
0,148903;-0,219923;-0,458256;0,438248;
0,149003;-0,216249;-0,424719;0,404711;
0,149103;-0,212616;-0,389202;0,369194;
0,149203;-0,209021;-0,351874;0,331866;
0,149303;-0,20546;-0,312914;0,292906;
0,149403;-0,20193;-0,272507;0,252499;
0,149503;-0,198425;-0,230847;0,210839;
0,149603;-0,194942;-0,188133;0,168124;
0,149703;-0,191477;-0,144568;0,124559;
0,149803;-0,188024;-0,10036;0,0803513;
0,149903;-0,184579;-0,0557209;0,035712;
0,150003;-0,181137;-0,0108636;-0,00914567;
0,150103;-0,177692;0,0339977;-0,0540074;
0,150203;-0,17424;0,078649;-0,0986591;
0,150303;-0,170776;0,122877;-0,142887;
0,150403;-0,167296;0,16647;-0,186481;
0,150503;-0,163793;0,209221;-0,229232;
0,150603;-0,160265;0,250925;-0,270937;
0,150703;-0,156706;0,291383;-0,311395;
0,150803;-0,153113;0,330401;-0,350415;
0,150903;-0,149482;0,367795;-0,387809;
0,151003;-0,145809;0,403384;-0,423399;
0,151103;-0,142092;0,436999;-0,457015;
0,151203;-0,138328;0,46848;-0,488496;
0,151303;-0,134515;0,497676;-0,517693;
0,151403;-0,130652;0,524448;-0,544466;
0,151503;-0,126736;0,548668;-0,568687;
0,151603;-0,122769;0,57022;-0,59024;
0,151703;-0,118749;0,589002;-0,609022;
0,151803;-0,114677;0,604923;-0,624944;
0,151903;-0,110554;0,617908;-0,63793;
0,152003;-0,106383;0,627895;-0,647917;
0,152103;-0,102165;0,634835;-0,654859;
0,152203;-0,0979027;0,638697;-0,658721;
0,152303;-0,0936008;0,639461;-0,659486;
0,152403;-0,089263;0,637124;-0,657149;
0,152503;-0,084894;0,631696;-0,651723;
0,152603;-0,0804993;0,623205;-0,643232;
0,152703;-0,0760849;0,61169;-0,631718;
0,152803;-0,0716574;0,597207;-0,617235;
0,152903;-0,0672239;0,579824;-0,599852;
0,153003;-0,0627921;0,559624;-0,579653;
0,153103;-0,0583703;0,536705;-0,556734;
0,153203;-0,0539672;0,511175;-0,531204;
0,153303;-0,0495919;0,483156;-0,503186;
0,153403;-0,0452541;0,452783;-0,472813;
0,153503;-0,0409637;0,420199;-0,440229;
0,153603;-0,0367312;0,385562;-0,405592;
0,153703;-0,0325672;0,349036;-0,369065;
0,153803;-0,0284828;0,310795;-0,330824;
0,153903;-0,024489;0,271022;-0,291051;
0,154003;-0,0205974;0,229908;-0,249937;
0,154103;-0,0168195;0,187648;-0,207676;
0,154203;-0,0131669;0,144444;-0,164472;
0,154303;-0,00965129;0,100503;-0,120529;
0,154403;-0,00628439;0,0560341;-0,0760597;
0,154503;-0,00307782;0,0112498;-0,0312744;
0,154603;-4,31071e-05;-0,0336359;0,0136124;
0,154703;0,00280838;-0,0784087;0,0583865;
0,154803;0,00546547;-0,122855;0,102834;
0,154903;0,00791727;-0,166762;0,146743;
0,155003;0,0101532;-0,209921;0,189903;
0,155103;0,0121629;-0,252125;0,232109;
0,155203;0,0139368;-0,293173;0,273159;
0,155303;0,0154652;-0,332869;0,312856;
0,155403;0,0167395;-0,371023;0,351012;
0,155503;0,0177512;-0,407453;0,387445;
0,155603;0,0184926;-0,441986;0,421979;
0,155703;0,0189567;-0,474455;0,454451;
0,155803;0,0191368;-0,504707;0,484705;
0,155903;0,0190273;-0,532597;0,512597;
0,156003;0,0186232;-0,557991;0,537993;
0,156103;0,0179201;-0,580768;0,560773;
0,156203;0,0169146;-0,60082;0,580828;
0,156303;0,015604;-0,618051;0,598061;
0,156403;0,0139865;-0,632378;0,612391;
0,156503;0,012061;-0,643734;0,623749;
0,156603;0,00982751;-0,652063;0,632081;
0,156703;0,00728667;-0,657326;0,637347;
0,156803;0,0044401;-0,659499;0,639522;
0,156903;0,0012903;-0,65857;0,638596;
0,157003;-0,00215936;-0,654544;0,634573;
0,157103;-0,00590465;-0,64744;0,627472;
0,157203;-0,00994046;-0,637292;0,617327;
0,157303;-0,0142608;-0,624149;0,604186;
0,157403;-0,0188589;-0,608074;0,588113;
0,157503;-0,0237272;-0,589142;0,569185;
0,157603;-0,0288572;-0,567445;0,54749;
0,157703;-0,0342398;-0,543087;0,523134;
0,157803;-0,0398649;-0,516182;0,496232;
0,157903;-0,0457221;-0,486861;0,466913;
0,158003;-0,0517999;-0,455262;0,435316;
0,158103;-0,0580864;-0,421537;0,401594;
0,158203;-0,064569;-0,385847;0,365906;
0,158303;-0,0712347;-0,348362;0,328423;
0,158403;-0,0780698;-0,309262;0,289325;
0,158503;-0,0850602;-0,268732;0,248797;
0,158603;-0,0921915;-0,226967;0,207034;
0,158703;-0,0994487;-0,184166;0,164234;
0,158803;-0,106817;-0,140533;0,120603;
0,158903;-0,11428;-0,0962765;0,0763477;
0,159003;-0,121823;-0,051608;0,0316806;
0,159103;-0,12943;-0,00674073;-0,0131855;
0,159203;-0,137086;0,0381111;-0,0580363;
0,159303;-0,144773;0,0827333;-0,102658;
0,159403;-0,152476;0,126913;-0,146836;
0,159503;-0,16018;0,170439;-0,190361;
0,159603;-0,167869;0,213103;-0,233025;
0,159703;-0,175527;0,254702;-0,274624;
0,159803;-0,183138;0,295038;-0,314959;
0,159903;-0,190689;0,333917;-0,353838;
0,160003;-0,198164;0,371154;-0,391075;
0,160103;-0,205548;0,406571;-0,426492;
0,160203;-0,212829;0,439999;-0,45992;
0,160303;-0,219993;0,471278;-0,4912;
0,160403;-0,227026;0,50026;-0,520182;
0,160503;-0,233917;0,526805;-0,546727;
0,160603;-0,240654;0,550787;-0,57071;
0,160703;-0,247226;0,572091;-0,592015;
0,160803;-0,253622;0,590616;-0,610541;
0,160903;-0,259833;0,606274;-0,626199;
0,161003;-0,26585;0,618988;-0,638915;
0,161103;-0,271664;0,6287;-0,648627;
0,161203;-0,277269;0,635362;-0,65529;
0,161303;-0,282657;0,638942;-0,658872;
0,161403;-0,287822;0,639424;-0,659355;
0,161503;-0,29276;0,636805;-0,656737;
0,161603;-0,297467;0,631097;-0,651031;
0,161703;-0,301937;0,622329;-0,642264;
0,161803;-0,30617;0,610541;-0,630477;
0,161903;-0,310163;0,59579;-0,615728;
0,162003;-0,313914;0,578147;-0,598086;
0,162103;-0,317424;0,557695;-0,577637;
0,162203;-0,320694;0,534533;-0,554476;
0,162303;-0,323723;0,508771;-0,528716;
0,162403;-0,326515;0,480532;-0,500478;
0,162503;-0,329071;0,449951;-0,469898;
0,162603;-0,331395;0,417173;-0,437123;
0,162703;-0,333491;0,382356;-0,402307;
0,162803;-0,335363;0,345666;-0,365618;
0,162903;-0,337017;0,307277;-0,327231;
0,163003;-0,338458;0,267374;-0,28733;
0,163103;-0,339691;0,226146;-0,246103;
0,163203;-0,340724;0,183791;-0,20375;
0,163303;-0,341563;0,140511;-0,16047;
0,163403;-0,342216;0,0965116;-0,116473;
0,163503;-0,342691;0,0520041;-0,0719667;
0,163603;-0,342994;0,00720058;-0,0271645;
0,163703;-0,343134;-0,0376849;0,0177198;
0,163803;-0,34312;-0,0824381;0,0624718;
0,163903;-0,34296;-0,126845;0,106878;
0,164003;-0,342662;-0,170694;0,150726;
0,164103;-0,342234;-0,213776;0,193807;
0,164203;-0,341686;-0,255885;0,235914;
0,164303;-0,341025;-0,296819;0,276848;
0,164403;-0,34026;-0,336384;0,316412;
0,164503;-0,339398;-0,37439;0,354417;
0,164603;-0,338449;-0,410656;0,390682;
0,164703;-0,337418;-0,445009;0,425034;
0,164803;-0,336315;-0,477285;0,45731;
0,164903;-0,335145;-0,507329;0,487353;
0,165003;-0,333916;-0,534999;0,515022;
0,165103;-0,332633;-0,560161;0,540184;
0,165203;-0,331303;-0,582697;0,562719;
0,165303;-0,329931;-0,602497;0,582519;
0,165403;-0,328523;-0,619469;0,599491;
0,165503;-0,327082;-0,63353;0,613551;
0,165603;-0,325612;-0,644614;0,624635;
0,165703;-0,324118;-0,652668;0,632688;
0,165803;-0,322601;-0,657652;0,637673;
0,165903;-0,321065;-0,659545;0,639564;
0,166003;-0,31951;-0,658335;0,638355;
0,166103;-0,317939;-0,65403;0,634049;
0,166203;-0,316351;-0,646649;0,626668;
0,166303;-0,314748;-0,636228;0,616247;
0,166403;-0,313128;-0,622818;0,602836;
0,166503;-0,311491;-0,60648;0,586498;
0,166603;-0,309835;-0,587295;0,567313;
0,166703;-0,308158;-0,565353;0,54537;
0,166803;-0,306457;-0,540759;0,520776;
0,166903;-0,30473;-0,513631;0,493648;
0,167003;-0,302973;-0,484098;0,464114;
0,167103;-0,301182;-0,452301;0,432317;
0,167203;-0,299353;-0,418392;0,398407;
0,167303;-0,297482;-0,382533;0,362548;
0,167403;-0,295563;-0,344895;0,324909;
0,167503;-0,293592;-0,305658;0,285672;
0,167603;-0,291562;-0,26501;0,245022;
0,167703;-0,289469;-0,223143;0,203155;
0,167803;-0,287307;-0,180259;0,16027;
0,167903;-0,285069;-0,136562;0,116572;
0,168003;-0,28275;-0,0922605;0,07227;
0,168103;-0,280343;-0,0475662;0,0275748;
0,168203;-0,277844;-0,00269261;-0,0172999;
0,168303;-0,275245;0,0421461;-0,0621397;
0,168403;-0,272541;0,0867358;-0,106731;
0,168503;-0,269727;0,130864;-0,15086;
0,168603;-0,266796;0,174319;-0,194316;
0,168703;-0,263744;0,216894;-0,236892;
0,168803;-0,260566;0,258385;-0,278385;
0,168903;-0,257258;0,298595;-0,318597;
0,169003;-0,253814;0,337332;-0,357334;
0,169103;-0,250232;0,37441;-0,394414;
0,169203;-0,246508;0,409652;-0,429658;
0,169303;-0,242638;0,442891;-0,462898;
0,169403;-0,238622;0,473967;-0,493975;
0,169503;-0,234456;0,502731;-0,522742;
0,169603;-0,230141;0,529048;-0,54906;
0,169703;-0,225674;0,552791;-0,572804;
0,169803;-0,221057;0,573846;-0,593861;
0,169903;-0,21629;0,592113;-0,61213;
0,170003;-0,211374;0,607506;-0,627524;
0,170103;-0,206312;0,619949;-0,639969;
0,170203;-0,201105;0,629385;-0,649407;
0,170303;-0,195759;0,635767;-0,655791;
0,170403;-0,190276;0,639066;-0,659091;
0,170503;-0,184662;0,639266;-0,659292;
0,170603;-0,178922;0,636365;-0,656393;
0,170703;-0,173062;0,630378;-0,650408;
0,170803;-0,16709;0,621333;-0,641364;
0,170903;-0,161014;0,609273;-0,629306;
0,171003;-0,154841;0,594257;-0,614291;
0,171103;-0,14858;0,576354;-0,59639;
0,171203;-0,142242;0,555653;-0,575689;
0,171303;-0,135835;0,53225;-0,552287;
0,171403;-0,129372;0,506257;-0,526296;
0,171503;-0,122863;0,4778;-0,49784;
0,171603;-0,116321;0,447013;-0,467054;
0,171703;-0,109757;0,414044;-0,434085;
0,171803;-0,103184;0,37905;-0,399092;
0,171903;-0,0966146;0,342199;-0,362241;
0,172003;-0,0900633;0,303665;-0,323708;
0,172103;-0,0835433;0,263634;-0,283677;
0,172203;-0,0770685;0,222296;-0,24234;
0,172303;-0,0706531;0,179849;-0,199893;
0,172403;-0,0643113;0,136495;-0,156539;
0,172503;-0,0580575;0,0924421;-0,112486;
0,172603;-0,0519062;0,0478997;-0,0679431;
0,172703;-0,0458717;0,00308077;-0,0231237;
0,172803;-0,0399684;-0,0418007;0,0217582;
0,172903;-0,0342104;-0,0865303;0,0664885;
0,173003;-0,0286118;-0,130895;0,110853;
0,173103;-0,0231863;-0,174682;0,154641;
0,173203;-0,0179475;-0,217682;0,197643;
0,173303;-0,0129086;-0,259691;0,239653;
0,173403;-0,00808223;-0,300508;0,280471;
0,173503;-0,00348087;-0,339938;0,319902;
0,173603;0,000883676;-0,377792;0,357758;
0,173703;0,00500007;-0,41389;0,393858;
0,173803;0,00885756;-0,448059;0,428029;
0,173903;0,012446;-0,480137;0,460109;
0,174003;0,015756;-0,50997;0,489943;
0,174103;0,0187787;-0,537416;0,517391;
0,174203;0,0215061;-0,562343;0,54232;
0,174303;0,023931;-0,584633;0,564612;
0,174403;0,0260467;-0,604179;0,58416;
0,174503;0,0278478;-0,620887;0,600872;
0,174603;0,0293294;-0,634679;0,614666;
0,174703;0,0304874;-0,645488;0,625477;
0,174803;0,0313189;-0,653263;0,633254;
0,174903;0,0318217;-0,657965;0,63796;
0,175003;0,0319944;-0,659574;0,639571;
0,175103;0,0318367;-0,658081;0,638081;
0,175203;0,0313491;-0,653494;0,633496;
0,175303;0,030533;-0,645834;0,625839;
0,175403;0,0293908;-0,635138;0,615145;
0,175503;0,0279256;-0,621456;0,601466;
0,175603;0,0261415;-0,604855;0,584868;
0,175703;0,0240435;-0,585414;0,565429;
0,175803;0,0216373;-0,563225;0,543243;
0,175903;0,0189296;-0,538394;0,518415;
0,176003;0,0159277;-0,51104;0,491064;
0,176103;0,0126397;-0,481294;0,46132;
0,176203;0,00907447;-0,449297;0,429326;
0,176303;0,00524162;-0,415202;0,395233;
0,176403;0,00115131;-0,379173;0,359207;
0,176503;-0,00318563;-0,341381;0,321417;
0,176603;-0,00775784;-0,302006;0,282044;
0,176703;-0,0125534;-0,261237;0,241278;
0,176803;-0,01756;-0,219269;0,199311;
0,176903;-0,0227647;-0,1763;0,156345;
0,177003;-0,0281544;-0,132538;0,112585;
0,177103;-0,0337157;-0,088191;0,0682393;
0,177203;-0,0394346;-0,0434702;0,0235203;
0,177303;-0,0452973;0,00141048;-0,0213587;
0,177403;-0,0512896;0,0462367;-0,0661834;
0,177503;-0,0573971;0,0907945;-0,11074;
0,177603;-0,0636056;0,134871;-0,154815;
0,177703;-0,0699007;0,178256;-0,198199;
0,177803;-0,0762682;0,220742;-0,240684;
0,177903;-0,0826938;0,262127;-0,282067;
0,178003;-0,0891635;0,302212;-0,322151;
0,178103;-0,0956635;0,340806;-0,360744;
0,178203;-0,10218;0,377725;-0,397663;
0,178303;-0,1087;0,412793;-0,432731;
0,178403;-0,115211;0,445843;-0,465779;
0,178503;-0,1217;0,476715;-0,496652;
0,178603;-0,128154;0,505264;-0,5252;
0,178703;-0,134563;0,531353;-0,551289;
0,178803;-0,140915;0,554857;-0,574792;
0,178903;-0,1472;0,575663;-0,595599;
0,179003;-0,153407;0,593673;-0,613609;
0,179103;-0,159527;0,608801;-0,628737;
0,179203;-0,165551;0,620974;-0,64091;
0,179303;-0,171472;0,630135;-0,650071;
0,179403;-0,177281;0,636239;-0,656175;
0,179503;-0,182973;0,639257;-0,659194;
0,179603;-0,18854;0,639175;-0,659112;
0,179703;-0,193978;0,635993;-0,655931;
0,179803;-0,199281;0,629727;-0,649666;
0,179903;-0,204447;0,620407;-0,640346;
0,180003;-0,209471;0,608076;-0,628016;
0,180103;-0,21435;0,592794;-0,612734;
0,180203;-0,219084;0,574634;-0,594575;
0,180303;-0,223671;0,553683;-0,573624;
0,180403;-0,22811;0,53004;-0,549982;
0,180503;-0,232401;0,503818;-0,523761;
0,180603;-0,236546;0,475143;-0,495087;
0,180703;-0,240545;0,444152;-0,464096;
0,180803;-0,244401;0,410992;-0,430937;
0,180903;-0,248115;0,375822;-0,395768;
0,181003;-0,251691;0,33881;-0,358757;
0,181103;-0,255132;0,300133;-0,32008;
0,181203;-0,258443;0,259975;-0,279923;
0,181303;-0,261626;0,218528;-0,238476;
0,181403;-0,264688;0,175989;-0,195939;
0,181503;-0,267632;0,132563;-0,152513;
0,181603;-0,270465;0,0884563;-0,108407;
0,181703;-0,273191;0,0438795;-0,0638308;
0,181803;-0,275817;-0,000954456;-0,0189974;
0,181903;-0,278347;-0,0458315;0,0258791;
0,182003;-0,280788;-0,0905372;0,0705844;
0,182103;-0,283146;-0,134858;0,114905;
0,182203;-0,285427;-0,178583;0,158629;
0,182303;-0,287636;-0,221503;0,201549;
0,182403;-0,28978;-0,263412;0,243458;
0,182503;-0,291864;-0,304112;0,284157;
0,182603;-0,293893;-0,343407;0,323452;
0,182703;-0,295873;-0,381109;0,361155;
0,182803;-0,297809;-0,41704;0,397085;
0,182903;-0,299706;-0,451027;0,431072;
0,183003;-0,301568;-0,482908;0,462953;
0,183103;-0,303399;-0,51253;0,492575;
0,183203;-0,305203;-0,539753;0,519798;
0,183303;-0,306983;-0,564446;0,544491;
0,183403;-0,308741;-0,586492;0,566537;
0,183503;-0,310481;-0,605785;0,58583;
0,183603;-0,312203;-0,622233;0,602277;
0,183703;-0,31391;-0,635757;0,615802;
0,183803;-0,315602;-0,646293;0,626338;
0,183903;-0,317279;-0,653791;0,633836;
0,184003;-0,31894;-0,658214;0,638259;
0,184103;-0,320586;-0,659543;0,639588;
0,184203;-0,322214;-0,657769;0,637814;
0,184303;-0,323823;-0,652903;0,632948;
0,184403;-0,325409;-0,644966;0,625011;
0,184503;-0,32697;-0,633998;0,614043;
0,184603;-0,328502;-0,620049;0,600094;
0,184703;-0,330001;-0,603188;0,583233;
0,184803;-0,331462;-0,583494;0,563539;
0,184903;-0,33288;-0,561062;0,541106;
0,185003;-0,33425;-0,535998;0,516042;
0,185103;-0,335564;-0,508423;0,488466;
0,185203;-0,336817;-0,478467;0,458511;
0,185303;-0,338003;-0,446275;0,426318;
0,185403;-0,339112;-0,411999;0,392041;
0,185503;-0,340139;-0,375803;0,355845;
