time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,038711;0,0562318;-0,664701;0,632947;
0,038811;0,055483;-0,660434;0,629808;
0,038911;0,0545161;-0,653064;0,623611;
0,039011;0,0533324;-0,642626;0,614386;
0,039111;0,0519338;-0,629168;0,602178;
0,039211;0,0503235;-0,612756;0,587045;
0,039311;0,0485056;-0,593466;0,569061;
0,039411;0,046485;-0,571391;0,548312;
0,039511;0,0442677;-0,546634;0,524896;
0,039611;0,0418606;-0,519315;0,498928;
0,039711;0,0392713;-0,489562;0,47053;
0,039811;0,0365086;-0,457518;0,439839;
0,039911;0,0335816;-0,423335;0,407003;
0,040011;0,0305007;-0,387176;0,372177;
0,040111;0,0272767;-0,349213;0,33553;
0,040211;0,0239212;-0,309627;0,297236;
0,040311;0,0204463;-0,268607;0,257479;
0,040411;0,0168648;-0,226347;0,216448;
0,040511;0,01319;-0,18305;0,174342;
0,040611;0,0094356;-0,138922;0,131359;
0,040711;0,0056157;-0,094172;0,0877076;
0,040811;0,00174475;-0,0490148;0,0435951;
0,040911;-0,00216255;-0,00366514;-0,000767192;
0,041011;-0,00609129;0,0416608;-0,0451671;
0,041111;-0,0100264;0,0867468;-0,0893922;
0,041211;-0,0139529;0,131378;-0,133231;
0,041311;-0,0178556;0,175342;-0,176474;
0,041411;-0,0217196;0,218428;-0,218914;
0,041511;-0,0255299;0,260432;-0,260349;
0,041611;-0,0292719;0,301153;-0,300579;
0,041711;-0,0329313;0,340397;-0,339414;
0,041811;-0,036494;0,377977;-0,376666;
0,041911;-0,0399464;0,413713;-0,412159;
0,042011;-0,0432753;0,447436;-0,445722;
0,042111;-0,0464682;0,478984;-0,477194;
0,042211;-0,0495129;0,508207;-0,506426;
0,042311;-0,052398;0,534965;-0,533278;
0,042411;-0,0551129;0,559132;-0,55762;
0,042511;-0,0576476;0,580591;-0,579338;
0,042611;-0,0599929;0,599241;-0,598326;
0,042711;-0,0621404;0,614992;-0,614494;
0,042811;-0,0640826;0,62777;-0,627765;
0,042911;-0,0658129;0,637513;-0,638076;
0,043011;-0,0673257;0,644176;-0,645376;
0,043111;-0,0686161;0,647725;-0,649631;
0,043211;-0,0696805;0,648146;-0,650821;
0,043311;-0,070516;0,645434;-0,64894;
0,043411;-0,0711208;0,639605;-0,643997;
0,043511;-0,0714942;0,630684;-0,636016;
0,043611;-0,0716364;0,618716;-0,625034;
0,043711;-0,0715485;0,603756;-0,611104;
0,043811;-0,0712329;0,585877;-0,594293;
0,043911;-0,0706927;0,565164;-0,57468;
0,044011;-0,069932;0,541715;-0,552361;
0,044111;-0,0689559;0,515643;-0,52744;
0,044211;-0,0677705;0,487071;-0,500039;
0,044311;-0,0663826;0,456137;-0,470286;
0,044411;-0,0648;0,422987;-0,438325;
0,044511;-0,0630312;0,387781;-0,404309;
0,044611;-0,0610857;0,350685;-0,368399;
0,044711;-0,0589734;0,311877;-0,330768;
0,044811;-0,0567051;0,271542;-0,291596;
0,044911;-0,0542921;0,229872;-0,251069;
0,045011;-0,0517464;0,187066;-0,209382;
0,045111;-0,0490804;0,143329;-0,166733;
0,045211;-0,0463071;0,0988682;-0,123327;
0,045311;-0,0434397;0,0538964;-0,0793712;
0,045411;-0,0404919;0,00862794;-0,0350757;
0,045511;-0,0374775;-0,0367213;0,00934775;
0,045611;-0,0344107;-0,0819351;0,0536866;
0,045711;-0,0313056;-0,126798;0,097729;
0,045811;-0,0281765;-0,171096;0,141264;
0,045911;-0,0250377;-0,214617;0,184084;
0,046011;-0,0219035;-0,257156;0,225983;
0,046111;-0,0187877;-0,298507;0,266762;
0,046211;-0,0157044;-0,338476;0,306225;
0,046311;-0,0126672;-0,37687;0,344184;
0,046411;-0,00968912;-0,413508;0,380456;
0,046511;-0,00678321;-0,448214;0,414869;
0,046611;-0,00396182;-0,480824;0,447257;
0,046711;-0,00123683;-0,511181;0,477466;
0,046811;0,00138044;-0,539142;0,50535;
0,046911;0,0038793;-0,564573;0,530777;
0,047011;0,00624972;-0,587354;0,553624;
0,047111;0,00848239;-0,607376;0,573781;
0,047211;0,0105688;-0,624544;0,591153;
0,047311;0,0125011;-0,638776;0,605655;
0,047411;0,0142725;-0,650005;0,617218;
0,047511;0,0158768;-0,658178;0,625787;
0,047611;0,017309;-0,663256;0,631319;
0,047711;0,0185648;-0,665216;0,633789;
0,047811;0,0196408;-0,664048;0,633183;
0,047911;0,0205347;-0,659758;0,629504;
0,048011;0,021245;-0,652369;0,622769;
0,048111;0,0217713;-0,641914;0,613011;
0,048211;0,0221141;-0,628446;0,600274;
0,048311;0,0222748;-0,612028;0,584619;
0,048411;0,0222558;-0,59274;0,566121;
0,048511;0,0220604;-0,570674;0,544867;
0,048611;0,0216928;-0,545935;0,520959;
0,048711;0,021158;-0,518644;0,494509;
0,048811;0,0204621;-0,488929;0,465645;
0,048911;0,0196118;-0,456935;0,434502;
0,049011;0,0186147;-0,422814;0,40123;
0,049111;0,017479;-0,386729;0,365987;
0,049211;0,0162139;-0,348853;0,32894;
0,049311;0,0148289;-0,309368;0,290266;
0,049411;0,0133344;-0,268463;0,250149;
0,049511;0,0117411;-0,226333;0,20878;
0,049611;0,0100605;-0,18318;0,166357;
0,049711;0,00830432;-0,139211;0,123081;
0,049811;0,00648472;-0,0946356;0,0791581;
0,049911;0,0046142;-0,0496677;0,0347984;
0,050011;0,00270549;-0,00452234;-0,00978715;
0,050111;0,00077155;0,0405846;-0,054386;
0,050211;-0,00117456;0,0854371;-0,0987857;
0,050311;-0,00311971;0,129821;-0,142775;
0,050411;-0,00505077;0,173523;-0,186143;
0,050511;-0,0069547;0,216335;-0,228685;
0,050611;-0,00881857;0,258052;-0,270197;
0,050711;-0,0106297;0,298474;-0,310481;
0,050811;-0,0123755;0,337408;-0,349345;
0,050911;-0,0140441;0,374668;-0,386605;
0,051011;-0,0156236;0,410075;-0,422082;
0,051111;-0,0171028;0,443459;-0,455608;
0,051211;-0,0184708;0,474662;-0,487023;
0,051311;-0,0197176;0,503534;-0,516177;
0,051411;-0,0208335;0,529936;-0,542931;
0,051511;-0,0218097;0,553742;-0,567158;
0,051611;-0,0226378;0,574839;-0,588743;
0,051711;-0,0233105;0,593125;-0,607582;
0,051811;-0,0238211;0,608513;-0,623586;
0,051911;-0,0241638;0,620929;-0,636679;
0,052011;-0,0243336;0,630313;-0,646798;
0,052111;-0,0243264;0,636621;-0,653895;
0,052211;-0,0241391;0,639822;-0,657938;
0,052311;-0,0237694;0,6399;-0,658906;
0,052411;-0,0232161;0,636856;-0,656795;
0,052511;-0,0224787;0,630703;-0,651615;
0,052611;-0,0215579;0,621471;-0,643392;
0,052711;-0,0204553;0,609203;-0,632164;
0,052811;-0,0191733;0,593958;-0,617985;
0,052911;-0,0177154;0,575809;-0,600924;
0,053011;-0,0160861;0,554843;-0,581062;
0,053111;-0,0142905;0,531159;-0,558493;
0,053211;-0,0123349;0,504871;-0,533326;
0,053311;-0,0102264;0,476103;-0,50568;
0,053411;-0,00797268;0,444994;-0,475689;
0,053511;-0,00558253;0,411691;-0,443494;
0,053611;-0,00306535;0,376354;-0,409249;
0,053711;-0,000431245;0,339152;-0,373119;
0,053811;0,00230899;0,300262;-0,335276;
0,053911;0,00514394;0,259871;-0,2959;
0,054011;0,00806166;0,21817;-0,255179;
0,054111;0,0110497;0,175359;-0,213308;
0,054211;0,014095;0,131643;-0,170486;
0,054311;0,0171845;0,0872307;-0,126918;
0,054411;0,0203044;0,0423341;-0,0828112;
0,054511;0,0234408;-0,00283235;-0,038377;
0,054611;0,0265797;-0,0480527;0,00617308;
0,054711;0,0297068;-0,0931108;0,0506264;
0,054811;0,0328079;-0,137791;0,094771;
0,054911;0,0358686;-0,181881;0,138396;
0,055011;0,0388749;-0,225168;0,181294;
0,055111;0,0418126;-0,267447;0,223259;
0,055211;0,0446678;-0,308515;0,264093;
0,055311;0,047427;-0,348176;0,303599;
0,055411;0,050077;-0,386239;0,341591;
0,055511;0,0526049;-0,422524;0,377885;
0,055611;0,0549982;-0,456857;0,412311;
0,055711;0,0572453;-0,489072;0,444702;
0,055811;0,0593348;-0,519017;0,474906;
0,055911;0,0612559;-0,546547;0,502779;
0,056011;0,0629989;-0,571531;0,528186;
0,056111;0,0645545;-0,59385;0,551009;
0,056211;0,0659141;-0,613396;0,571137;
0,056311;0,0670702;-0,630076;0,588475;
0,056411;0,0680161;-0,643809;0,602942;
0,056511;0,0687457;-0,65453;0,614467;
0,056611;0,0692543;-0,662187;0,622997;
0,056711;0,0695377;-0,666743;0,628491;
0,056811;0,0695929;-0,668176;0,630924;
0,056911;0,0694179;-0,666478;0,630284;
0,057011;0,0690115;-0,661658;0,626574;
0,057111;0,0683737;-0,653737;0,619813;
0,057211;0,0675055;-0,642754;0,610034;
0,057311;0,0664087;-0,62876;0,597284;
