time;V(/Bias_Out)1;V(/VoutN)1;V(/VoutP)1;
0,660202;2,50627;2,49673;2,49539;
0,660212;2,50612;2,49665;2,49531;
0,660222;2,50647;2,49691;2,49556;
0,660232;2,50658;2,49712;2,49578;
0,660242;2,50648;2,49695;2,49561;
0,660252;2,50621;2,49675;2,49541;
0,660262;2,50627;2,49672;2,49538;
0,660272;2,50618;2,49672;2,49538;
0,660282;2,50635;2,49679;2,49545;
0,660292;2,5063;2,49684;2,4955;
0,660302;2,50627;2,49672;2,49538;
0,660312;2,50612;2,49665;2,49532;
0,660322;2,50628;2,49673;2,49539;
0,660332;2,50625;2,49679;2,49545;
0,660342;2,50627;2,49672;2,49539;
0,660352;2,50615;2,49668;2,49535;
0,660362;2,50642;2,49686;2,49553;
0,660372;2,50647;2,497;2,49567;
0,660382;2,50635;2,49681;2,49548;
0,660392;2,50612;2,49665;2,49532;
0,660402;2,50632;2,49676;2,49543;
0,660412;2,50631;2,49684;2,49552;
0,660422;2,50627;2,49672;2,4954;
0,660432;2,50612;2,49664;2,49532;
0,660442;2,50639;2,49682;2,4955;
0,660452;2,50644;2,49697;2,49564;
0,660462;2,50634;2,49679;2,49547;
0,660472;2,50612;2,49665;2,49533;
0,660482;2,50631;2,49674;2,49542;
0,660492;2,50629;2,49681;2,49549;
0,660502;2,50627;2,49671;2,4954;
0,660512;2,50613;2,49665;2,49533;
0,660522;2,50649;2,49691;2,49559;
0,660532;2,5066;2,49712;2,49581;
0,660542;2,5065;2,49695;2,49564;
0,660552;2,50622;2,49675;2,49543;
0,660562;2,50627;2,49671;2,49539;
0,660572;2,50616;2,49669;2,49538;
0,660582;2,50637;2,4968;2,49549;
0,660592;2,50636;2,49689;2,49558;
0,660602;2,50628;2,49672;2,49542;
0,660612;2,50611;2,49663;2,49532;
0,660622;2,50627;2,4967;2,4954;
0,660632;2,50624;2,49676;2,49546;
0,660642;2,50627;2,49671;2,49541;
0,660652;2,50615;2,49667;2,49537;
0,660662;2,50641;2,49683;2,49553;
0,660672;2,50643;2,49695;2,49565;
0,660682;2,50632;2,49677;2,49547;
0,660692;2,50611;2,49663;2,49533;
0,660702;2,50631;2,49674;2,49544;
0,660712;2,5063;2,49682;2,49552;
0,660722;2,50627;2,49671;2,49541;
0,660732;2,50612;2,49663;2,49534;
0,660742;2,50642;2,49684;2,49554;
0,660752;2,50648;2,497;2,49571;
0,660762;2,50638;2,49682;2,49553;
0,660772;2,50614;2,49665;2,49536;
0,660782;2,50632;2,49674;2,49545;
0,660792;2,50629;2,4968;2,49552;
0,660802;2,50627;2,4967;2,49541;
0,660812;2,50612;2,49663;2,49535;
0,660822;2,50649;2,4969;2,49562;
0,660832;2,50662;2,49713;2,49585;
0,660842;2,50652;2,49696;2,49568;
0,660852;2,50624;2,49675;2,49547;
0,660862;2,50629;2,49671;2,49543;
0,660872;2,50617;2,49669;2,49541;
0,660882;2,50637;2,49678;2,49551;
0,660892;2,50635;2,49686;2,49558;
0,660902;2,50627;2,4967;2,49543;
0,660912;2,50611;2,49661;2,49534;
0,660922;2,50627;2,49668;2,49541;
0,660932;2,50624;2,49674;2,49547;
0,660942;2,50627;2,4967;2,49542;
0,660952;2,50616;2,49666;2,49539;
0,660962;2,50639;2,4968;2,49553;
0,660972;2,5064;2,4969;2,49563;
0,660982;2,5063;2,49673;2,49546;
0,660992;2,50611;2,49661;2,49534;
0,661002;2,50629;2,4967;2,49544;
0,661012;2,50628;2,49678;2,49551;
0,661022;2,50627;2,49669;2,49543;
0,661032;2,50613;2,49663;2,49537;
0,661042;2,50647;2,49687;2,49561;
0,661052;2,50656;2,49706;2,49581;
0,661062;2,50646;2,49688;2,49563;
0,661072;2,50619;2,49668;2,49543;
0,661082;2,5063;2,49671;2,49545;
0,661092;2,50623;2,49672;2,49547;
0,661102;2,50629;2,4967;2,49545;
0,661112;2,50619;2,49669;2,49544;
0,661122;2,50634;2,49674;2,49549;
0,661132;2,50628;2,49678;2,49553;
0,661142;2,50627;2,49668;2,49543;
0,661152;2,50613;2,49662;2,49538;
0,661162;2,50648;2,49686;2,49562;
0,661172;2,50658;2,49707;2,49583;
0,661182;2,50647;2,49689;2,49565;
0,661192;2,5062;2,49669;2,49545;
0,661202;2,50629;2,49669;2,49545;
0,661212;2,5062;2,49669;2,49546;
0,661222;2,50632;2,49672;2,49548;
0,661232;2,50624;2,49674;2,4955;
0,661242;2,50629;2,49669;2,49545;
0,661252;2,50617;2,49666;2,49543;
0,661262;2,50638;2,49677;2,49554;
0,661272;2,50637;2,49686;2,49563;
0,661282;2,50628;2,49669;2,49546;
0,661292;2,50611;2,49659;2,49536;
0,661302;2,50627;2,49667;2,49544;
0,661312;2,50625;2,49673;2,49551;
0,661322;2,50627;2,49667;2,49545;
0,661332;2,50615;2,49663;2,49541;
0,661342;2,50641;2,4968;2,49558;
0,661352;2,50645;2,49693;2,49571;
0,661362;2,50633;2,49674;2,49552;
0,661372;2,50612;2,49659;2,49538;
0,661382;2,50632;2,4967;2,49549;
0,661392;2,50631;2,49679;2,49557;
0,661402;2,50627;2,49667;2,49546;
0,661412;2,50612;2,49659;2,49538;
0,661422;2,50652;2,49689;2,49568;
0,661432;2,50667;2,49715;2,49594;
0,661442;2,5066;2,497;2,49579;
0,661452;2,50631;2,49679;2,49559;
0,661462;2,50642;2,4968;2,4956;
0,661472;2,50632;2,4968;2,49559;
0,661482;2,50627;2,49666;2,49546;
0,661492;2,50612;2,49659;2,49539;
0,661502;2,50636;2,49674;2,49554;
0,661512;2,50638;2,49686;2,49566;
0,661522;2,5063;2,49669;2,4955;
0,661532;2,50611;2,49658;2,49539;
0,661542;2,50628;2,49666;2,49546;
0,661552;2,50625;2,49672;2,49553;
0,661562;2,50627;2,49666;2,49547;
0,661572;2,50615;2,49661;2,49542;
0,661582;2,50642;2,49679;2,4956;
0,661592;2,50646;2,49693;2,49574;
0,661602;2,50635;2,49674;2,49556;
0,661612;2,50612;2,49658;2,4954;
0,661622;2,50632;2,49669;2,49551;
0,661632;2,50631;2,49677;2,4956;
0,661642;2,50627;2,49665;2,49548;
0,661652;2,50612;2,49658;2,4954;
0,661662;2,50642;2,49678;2,49561;
0,661672;2,50648;2,49694;2,49577;
0,661682;2,50638;2,49676;2,49559;
0,661692;2,50614;2,4966;2,49543;
0,661702;2,50631;2,49668;2,49551;
0,661712;2,50629;2,49674;2,49558;
0,661722;2,50627;2,49664;2,49548;
0,661732;2,50613;2,49658;2,49542;
0,661742;2,50649;2,49684;2,49567;
0,661752;2,5066;2,49706;2,4959;
0,661762;2,5065;2,49688;2,49572;
0,661772;2,50622;2,49668;2,49552;
0,661782;2,50627;2,49663;2,49548;
0,661792;2,50616;2,49661;2,49546;
0,661802;2,50638;2,49673;2,49558;
0,661812;2,50637;2,49683;2,49568;
0,661822;2,50628;2,49666;2,49551;
0,661832;2,50611;2,49655;2,4954;
0,661842;2,50628;2,49663;2,49549;
0,661852;2,50625;2,4967;2,49555;
0,661862;2,50627;2,49663;2,49549;
0,661872;2,50615;2,49659;2,49545;
0,661882;2,50642;2,49677;2,49563;
0,661892;2,50647;2,49691;2,49577;
0,661902;2,50635;2,49672;2,49559;
0,661912;2,50612;2,49656;2,49543;
0,661922;2,50632;2,49667;2,49554;
0,661932;2,50631;2,49675;2,49562;
0,661942;2,50627;2,49663;2,4955;
0,661952;2,50612;2,49655;2,49542;
0,661962;2,50641;2,49675;2,49562;
0,661972;2,50647;2,49691;2,49578;
0,661982;2,50637;2,49673;2,49561;
0,661992;2,50613;2,49657;2,49545;
0,662002;2,50631;2,49666;2,49554;
0,662012;2,50629;2,49672;2,49561;
0,662022;2,50627;2,49662;2,4955;
0,662032;2,50613;2,49656;2,49544;
0,662042;2,50649;2,49682;2,49571;
0,662052;2,50661;2,49704;2,49593;
0,662062;2,50652;2,49687;2,49576;
0,662072;2,50623;2,49667;2,49556;
0,662082;2,50627;2,49661;2,49551;
0,662092;2,50616;2,49659;2,49548;
0,662102;2,50639;2,49672;2,49562;
0,662112;2,5064;2,49683;2,49573;
0,662122;2,5063;2,49665;2,49555;
0,662132;2,50611;2,49653;2,49543;
0,662142;2,50629;2,49662;2,49553;
0,662152;2,50627;2,4967;2,4956;
0,662162;2,50627;2,49661;2,49552;
0,662172;2,50613;2,49655;2,49546;
0,662182;2,50647;2,49678;2,4957;
0,662192;2,50656;2,49698;2,49589;
0,662202;2,50645;2,4968;2,49571;
0,662212;2,50618;2,4966;2,49551;
0,662222;2,5063;2,49663;2,49555;
0,662232;2,50624;2,49666;2,49558;
0,662242;2,50628;2,49661;2,49554;
0,662252;2,50617;2,49659;2,49551;
0,662262;2,50637;2,49669;2,49562;
0,662272;2,50636;2,49677;2,4957;
0,662282;2,50627;2,49661;2,49554;
0,662292;2,50611;2,49652;2,49545;
0,662302;2,50627;2,49659;2,49552;
0,662312;2,50624;2,49665;2,49558;
0,662322;2,50627;2,4966;2,49554;
0,662332;2,50616;2,49656;2,4955;
0,662342;2,5064;2,49671;2,49565;
0,662352;2,50641;2,49682;2,49576;
0,662362;2,5063;2,49664;2,49558;
0,662372;2,50611;2,49651;2,49545;
0,662382;2,5063;2,49661;2,49556;
0,662392;2,50629;2,49669;2,49564;
0,662402;2,50627;2,49659;2,49554;
0,662412;2,50613;2,49652;2,49548;
0,662422;2,50648;2,49678;2,49574;
0,662432;2,5066;2,497;2,49595;
0,662442;2,5065;2,49682;2,49578;
0,662452;2,50622;2,49662;2,49558;
0,662462;2,50627;2,49658;2,49554;
0,662472;2,50617;2,49656;2,49553;
0,662482;2,50637;2,49667;2,49563;
0,662492;2,50635;2,49675;2,49572;
0,662502;2,50627;2,49659;2,49556;
0,662512;2,50611;2,4965;2,49547;
0,662522;2,50627;2,49657;2,49554;
0,662532;2,50624;2,49663;2,4956;
0,662542;2,50627;2,49658;2,49556;
0,662552;2,50616;2,49655;2,49553;
0,662562;2,50639;2,49668;2,49566;
0,662572;2,50639;2,49678;2,49576;
0,662582;2,50629;2,49661;2,49559;
0,662592;2,50611;2,49649;2,49548;
0,662602;2,50629;2,49658;2,49557;
0,662612;2,50627;2,49665;2,49564;
0,662622;2,50627;2,49657;2,49556;
0,662632;2,50613;2,49651;2,49551;
0,662642;2,50646;2,49674;2,49574;
0,662652;2,50655;2,49693;2,49592;
0,662662;2,50644;2,49674;2,49574;
0,662672;2,50617;2,49655;2,49555;
0,662682;2,50631;2,4966;2,4956;
0,662692;2,50626;2,49663;2,49564;
0,662702;2,50627;2,49657;2,49558;
0,662712;2,50615;2,49653;2,49554;
0,662722;2,50642;2,49669;2,4957;
0,662732;2,50645;2,49683;2,49584;
0,662742;2,50634;2,49664;2,49565;
0,662752;2,50612;2,49649;2,49551;
0,662762;2,50632;2,4966;2,49562;
0,662772;2,50631;2,49668;2,4957;
0,662782;2,50627;2,49656;2,49558;
0,662792;2,50612;2,49648;2,49551;
0,662802;2,50645;2,49672;2,49575;
0,662812;2,50655;2,49691;2,49594;
0,662822;2,50644;2,49673;2,49577;
0,662832;2,50618;2,49654;2,49558;
0,662842;2,5063;2,49657;2,49561;
0,662852;2,50623;2,4966;2,49563;
0,662862;2,50629;2,49656;2,4956;
0,662872;2,50618;2,49654;2,49558;
0,662882;2,50636;2,49663;2,49567;
0,662892;2,50633;2,49669;2,49573;
0,662902;2,50627;2,49655;2,49559;
0,662912;2,50611;2,49647;2,49552;
0,662922;2,50629;2,49655;2,4956;
0,662932;2,50626;2,49662;2,49567;
0,662942;2,50627;2,49654;2,4956;
0,662952;2,50614;2,49649;2,49555;
0,662962;2,50644;2,49669;2,49575;
0,662972;2,5065;2,49686;2,49592;
0,662982;2,50639;2,49667;2,49573;
0,662992;2,50614;2,49649;2,49556;
0,663002;2,50632;2,49658;2,49565;
0,663012;2,5063;2,49665;2,49572;
0,663022;2,50627;2,49653;2,49561;
0,663032;2,50612;2,49646;2,49554;
0,663042;2,50642;2,49666;2,49574;
0,663052;2,50648;2,49682;2,4959;
0,663062;2,50637;2,49664;2,49572;
0,663072;2,50614;2,49648;2,49556;
0,663082;2,50632;2,49656;2,49565;
0,663092;2,50629;2,49663;2,49572;
0,663102;2,50627;2,49653;2,49561;
0,663112;2,50612;2,49646;2,49555;
0,663122;2,50649;2,49672;2,49582;
0,663132;2,50662;2,49695;2,49605;
0,663142;2,50652;2,49678;2,49588;
0,663152;2,50624;2,49658;2,49568;
0,663162;2,50628;2,49653;2,49563;
0,663172;2,50617;2,4965;2,4956;
0,663182;2,50638;2,49661;2,49572;
0,663192;2,50637;2,4967;2,49581;
0,663202;2,50628;2,49653;2,49564;
0,663212;2,50611;2,49643;2,49554;
0,663222;2,50628;2,49651;2,49563;
0,663232;2,50625;2,49658;2,49569;
0,663242;2,50627;2,49651;2,49563;
0,663252;2,50615;2,49647;2,49559;
0,663262;2,50642;2,49665;2,49577;
0,663272;2,50646;2,49678;2,49591;
0,663282;2,50635;2,49659;2,49572;
0,663292;2,50612;2,49644;2,49557;
0,663302;2,50632;2,49655;2,49568;
0,663312;2,50631;2,49663;2,49576;
0,663322;2,50627;2,49651;2,49564;
0,663332;2,50612;2,49643;2,49557;
0,663342;2,50645;2,49666;2,4958;
0,663352;2,50654;2,49685;2,49599;
0,663362;2,50643;2,49667;2,49582;
0,663372;2,50617;2,49648;2,49563;
0,663382;2,5063;2,49652;2,49567;
0,663392;2,50624;2,49656;2,49571;
0,663402;2,50628;2,4965;2,49566;
0,663412;2,50616;2,49647;2,49563;
0,663422;2,50639;2,4966;2,49576;
0,663432;2,50639;2,4967;2,49586;
0,663442;2,50629;2,49652;2,49569;
0,663452;2,50611;2,49641;2,49557;
0,663462;2,50629;2,4965;2,49567;
0,663472;2,50627;2,49657;2,49574;
0,663482;2,50627;2,49649;2,49566;
0,663492;2,50613;2,49643;2,4956;
0,663502;2,50646;2,49665;2,49583;
0,663512;2,50654;2,49684;2,49602;
0,663522;2,50643;2,49665;2,49583;
0,663532;2,50616;2,49646;2,49564;
0,663542;2,50631;2,49652;2,4957;
0,663552;2,50626;2,49656;2,49575;
0,663562;2,50627;2,49648;2,49567;
0,663572;2,50614;2,49643;2,49563;
0,663582;2,50644;2,49663;2,49582;
0,663592;2,5065;2,49679;2,49598;
0,663602;2,50638;2,49659;2,49579;
0,663612;2,50614;2,49642;2,49562;
0,663622;2,50633;2,49652;2,49572;
0,663632;2,50631;2,49659;2,4958;
0,663642;2,50627;2,49647;2,49568;
0,663652;2,50612;2,4964;2,49561;
0,663662;2,50628;2,49647;2,49568;
0,663672;2,50624;2,49652;2,49574;
0,663682;2,50627;2,49647;2,49569;
0,663692;2,50615;2,49643;2,49565;
0,663702;2,5064;2,49658;2,49581;
0,663712;2,50642;2,4967;2,49592;
0,663722;2,50631;2,49652;2,49574;
0,663732;2,50611;2,49638;2,49561;
0,663742;2,50631;2,49649;2,49572;
0,663752;2,50629;2,49657;2,4958;
0,663762;2,50627;2,49646;2,4957;
0,663772;2,50612;2,49639;2,49563;
0,663782;2,50638;2,49655;2,49579;
0,663792;2,5064;2,49667;2,49591;
0,663802;2,50631;2,4965;2,49575;
0,663812;2,50611;2,49638;2,49562;
0,663822;2,50629;2,49646;2,49571;
0,663832;2,50627;2,49653;2,49578;
0,663842;2,50627;2,49645;2,4957;
0,663852;2,50614;2,49639;2,49565;
0,663862;2,50645;2,49661;2,49587;
0,663872;2,50653;2,49679;2,49605;
0,663882;2,50642;2,4966;2,49587;
0,663892;2,50616;2,49641;2,49568;
0,663902;2,50632;2,49648;2,49575;
0,663912;2,50628;2,49653;2,4958;
0,663922;2,50627;2,49644;2,49571;
0,663932;2,50613;2,49638;2,49566;
0,663942;2,50647;2,49662;2,49589;
0,663952;2,50656;2,49681;2,49609;
0,663962;2,50645;2,49663;2,49591;
0,663972;2,50618;2,49643;2,49572;
0,663982;2,5063;2,49646;2,49574;
0,663992;2,50623;2,49648;2,49577;
0,664002;2,50629;2,49645;2,49574;
0,664012;2,50618;2,49643;2,49572;
0,664022;2,50636;2,4965;2,4958;
0,664032;2,50632;2,49656;2,49586;
0,664042;2,50627;2,49643;2,49573;
0,664052;2,50611;2,49635;2,49566;
0,664062;2,50633;2,49647;2,49578;
0,664072;2,50632;2,49656;2,49587;
0,664082;2,50627;2,49643;2,49574;
0,664092;2,50612;2,49635;2,49566;
0,664102;2,5063;2,49645;2,49576;
0,664112;2,50629;2,49652;2,49584;
0,664122;2,50627;2,49642;2,49574;
0,664132;2,50613;2,49635;2,49568;
0,664142;2,50649;2,49662;2,49594;
0,664152;2,50661;2,49684;2,49617;
0,664162;2,50651;2,49667;2,496;
0,664172;2,50623;2,49646;2,49579;
0,664182;2,50627;2,49641;2,49574;
0,664192;2,50616;2,49638;2,49572;
0,664202;2,50639;2,49651;2,49586;
0,664212;2,5064;2,49662;2,49597;
0,664222;2,5063;2,49644;2,49579;
0,664232;2,50611;2,49632;2,49567;
0,664242;2,50629;2,49642;2,49577;
0,664252;2,50627;2,49649;2,49584;
0,664262;2,50627;2,4964;2,49576;
0,664272;2,50613;2,49634;2,4957;
0,664282;2,50646;2,49657;2,49594;
0,664292;2,50655;2,49677;2,49613;
0,664302;2,50644;2,49658;2,49595;
0,664312;2,50617;2,49639;2,49575;
0,664322;2,50631;2,49642;2,49579;
0,664332;2,50624;2,49645;2,49583;
0,664342;2,50628;2,4964;2,49578;
0,664352;2,50616;2,49637;2,49575;
0,664362;2,50639;2,4965;2,49588;
0,664372;2,50639;2,4966;2,49598;
0,664382;2,50629;2,49642;2,4958;
0,664392;2,50611;2,4963;2,49569;
0,664402;2,50629;2,4964;2,49579;
0,664412;2,50627;2,49647;2,49586;
0,664422;2,50627;2,49638;2,49578;
0,664432;2,50614;2,49633;2,49573;
0,664442;2,50645;2,49655;2,49595;
0,664452;2,50653;2,49673;2,49613;
0,664462;2,50642;2,49654;2,49595;
0,664472;2,50616;2,49635;2,49576;
0,664482;2,50632;2,49641;2,49583;
0,664492;2,50627;2,49646;2,49588;
0,664502;2,50627;2,49637;2,49579;
0,664512;2,50614;2,49632;2,49574;
0,664522;2,50646;2,49654;2,49596;
0,664532;2,50654;2,49673;2,49615;
0,664542;2,50643;2,49654;2,49596;
0,664552;2,50616;2,49635;2,49578;
0,664562;2,50631;2,4964;2,49583;
0,664572;2,50627;2,49645;2,49588;
0,664582;2,50627;2,49637;2,4958;
0,664592;2,50614;2,49632;2,49576;
0,664602;2,50644;2,49652;2,49596;
0,664612;2,50651;2,49668;2,49613;
0,664622;2,50639;2,49649;2,49594;
0,664632;2,50614;2,49632;2,49576;
0,664642;2,50632;2,4964;2,49585;
0,664652;2,5063;2,49647;2,49593;
0,664662;2,50627;2,49636;2,49581;
0,664672;2,50612;2,49629;2,49575;
0,664682;2,50643;2,49649;2,49595;
0,664692;2,50649;2,49666;2,49612;
0,664702;2,50638;2,49648;2,49594;
0,664712;2,50614;2,49631;2,49577;
0,664722;2,50632;2,49638;2,49586;
0,664732;2,50628;2,49645;2,49592;
0,664742;2,50627;2,49635;2,49582;
0,664752;2,50613;2,49628;2,49576;
0,664762;2,50648;2,49654;2,49602;
0,664772;2,50659;2,49675;2,49624;
0,664782;2,50649;2,49657;2,49606;
0,664792;2,50621;2,49637;2,49586;
0,664802;2,50627;2,49634;2,49583;
0,664812;2,50617;2,49632;2,49582;
0,664822;2,50636;2,49641;2,49591;
0,664832;2,50633;2,49649;2,49599;
0,664842;2,50627;2,49634;2,49584;
0,664852;2,50611;2,49625;2,49576;
0,664862;2,50627;2,49633;2,49583;
0,664872;2,50624;2,49638;2,4959;
0,664882;2,50627;2,49633;2,49585;
0,664892;2,50616;2,4963;2,49581;
0,664902;2,5064;2,49644;2,49596;
0,664912;2,50641;2,49656;2,49608;
0,664922;2,50631;2,49637;2,4959;
0,664932;2,50611;2,49624;2,49577;
0,664942;2,5063;2,49635;2,49587;
0,664952;2,50629;2,49642;2,49595;
0,664962;2,50627;2,49632;2,49586;
0,664972;2,50613;2,49625;2,49579;
0,664982;2,50649;2,49652;2,49606;
0,664992;2,50661;2,49674;2,49628;
0,665002;2,50651;2,49657;2,49611;
0,665012;2,50623;2,49636;2,4959;
0,665022;2,50627;2,49631;2,49586;
0,665032;2,50616;2,49628;2,49583;
0,665042;2,50639;2,49641;2,49597;
0,665052;2,50639;2,49652;2,49608;
0,665062;2,50629;2,49634;2,4959;
0,665072;2,50611;2,49622;2,49579;
0,665082;2,50629;2,49631;2,49588;
0,665092;2,50627;2,49639;2,49595;
0,665102;2,50627;2,4963;2,49587;
0,665112;2,50613;2,49625;2,49582;
0,665122;2,50645;2,49647;2,49604;
0,665132;2,50653;2,49665;2,49623;
0,665142;2,50642;2,49646;2,49604;
0,665152;2,50616;2,49627;2,49586;
0,665162;2,50632;2,49633;2,49592;
0,665172;2,50627;2,49638;2,49597;
0,665182;2,50627;2,49629;2,49589;
0,665192;2,50614;2,49624;2,49584;
0,665202;2,50645;2,49645;2,49605;
0,665212;2,50653;2,49663;2,49623;
0,665222;2,50641;2,49644;2,49604;
0,665232;2,50615;2,49626;2,49586;
0,665242;2,50632;2,49633;2,49593;
0,665252;2,50628;2,49638;2,49599;
0,665262;2,50627;2,49628;2,4959;
0,665272;2,50613;2,49622;2,49584;
0,665282;2,50647;2,49646;2,49608;
0,665292;2,50658;2,49667;2,49629;
0,665302;2,50647;2,49649;2,49611;
0,665312;2,5062;2,49629;2,49592;
0,665322;2,50629;2,49629;2,49592;
0,665332;2,5062;2,49629;2,49592;
0,665342;2,50632;2,49631;2,49595;
0,665352;2,50624;2,49633;2,49597;
0,665362;2,50629;2,49629;2,49593;
0,665372;2,50617;2,49626;2,4959;
0,665382;2,50637;2,49636;2,496;
0,665392;2,50635;2,49643;2,49608;
0,665402;2,50627;2,49628;2,49593;
0,665412;2,50611;2,49618;2,49584;
0,665422;2,50627;2,49625;2,49591;
0,665432;2,50624;2,49631;2,49597;
0,665442;2,50627;2,49626;2,49593;
0,665452;2,50616;2,49623;2,4959;
0,665462;2,50639;2,49637;2,49603;
0,665472;2,50639;2,49647;2,49614;
0,665482;2,50629;2,49629;2,49596;
0,665492;2,50611;2,49617;2,49585;
0,665502;2,50629;2,49627;2,49594;
0,665512;2,50627;2,49633;2,49602;
0,665522;2,50627;2,49625;2,49594;
0,665532;2,50613;2,49619;2,49588;
0,665542;2,50646;2,49642;2,49611;
0,665552;2,50654;2,4966;2,49629;
0,665562;2,50643;2,49642;2,49611;
0,665572;2,50617;2,49623;2,49592;
0,665582;2,50631;2,49628;2,49598;
0,665592;2,50626;2,49632;2,49602;
0,665602;2,50627;2,49624;2,49595;
0,665612;2,50615;2,4962;2,49591;
0,665622;2,50643;2,49638;2,49609;
0,665632;2,50648;2,49653;2,49624;
0,665642;2,50636;2,49634;2,49605;
0,665652;2,50613;2,49617;2,49589;
0,665662;2,50632;2,49628;2,496;
0,665672;2,50631;2,49636;2,49608;
0,665682;2,50627;2,49623;2,49596;
0,665692;2,50612;2,49616;2,49589;
0,665702;2,50644;2,49638;2,49611;
0,665712;2,50652;2,49656;2,4963;
0,665722;2,50641;2,49638;2,49612;
0,665732;2,50616;2,4962;2,49594;
0,665742;2,50631;2,49625;2,496;
0,665752;2,50626;2,4963;2,49604;
0,665762;2,50627;2,49622;2,49597;
0,665772;2,50614;2,49618;2,49593;
0,665782;2,50643;2,49636;2,49612;
0,665792;2,50649;2,49652;2,49628;
0,665802;2,50637;2,49633;2,49609;
0,665812;2,50613;2,49616;2,49592;
0,665822;2,50632;2,49626;2,49602;
0,665832;2,50631;2,49634;2,4961;
0,665842;2,50627;2,49621;2,49598;
0,665852;2,50612;2,49614;2,49591;
0,665862;2,50638;2,4963;2,49608;
0,665872;2,50641;2,49643;2,49621;
0,665882;2,50631;2,49626;2,49604;
0,665892;2,50611;2,49613;2,49591;
0,665902;2,50629;2,49622;2,496;
0,665912;2,50627;2,49628;2,49607;
0,665922;2,50627;2,4962;2,49599;
0,665932;2,50614;2,49615;2,49594;
0,665942;2,50645;2,49636;2,49616;
0,665952;2,50652;2,49653;2,49633;
0,665962;2,50641;2,49634;2,49615;
0,665972;2,50615;2,49616;2,49597;
0,665982;2,50632;2,49623;2,49604;
0,665992;2,50629;2,49629;2,4961;
0,666002;2,50627;2,49619;2,496;
0,666012;2,50613;2,49613;2,49595;
0,666022;2,50648;2,49638;2,4962;
0,666032;2,5066;2,4966;2,49642;
0,666042;2,5065;2,49642;2,49625;
0,666052;2,50622;2,49622;2,49605;
0,666062;2,50627;2,49618;2,49601;
0,666072;2,50617;2,49616;2,496;
0,666082;2,50637;2,49627;2,4961;
0,666092;2,50635;2,49635;2,49619;
0,666102;2,50627;2,49619;2,49603;
0,666112;2,50611;2,4961;2,49594;
0,666122;2,50627;2,49616;2,49601;
0,666132;2,50624;2,49622;2,49607;
0,666142;2,50627;2,49618;2,49603;
0,666152;2,50616;2,49614;2,496;
0,666162;2,50639;2,49628;2,49614;
0,666172;2,50639;2,49637;2,49623;
0,666182;2,50629;2,4962;2,49606;
0,666192;2,50611;2,49608;2,49595;
0,666202;2,50629;2,49617;2,49604;
0,666212;2,50627;2,49624;2,49611;
0,666222;2,50627;2,49616;2,49604;
0,666232;2,50614;2,49611;2,49599;
0,666242;2,50645;2,49632;2,4962;
0,666252;2,50653;2,4965;2,49638;
0,666262;2,50641;2,49631;2,4962;
0,666272;2,50615;2,49612;2,49601;
0,666282;2,50632;2,49619;2,49609;
0,666292;2,50628;2,49625;2,49614;
0,666302;2,50627;2,49615;2,49605;
0,666312;2,50613;2,49609;2,49599;
0,666322;2,50647;2,49633;2,49624;
0,666332;2,50657;2,49654;2,49644;
0,666342;2,50647;2,49636;2,49627;
0,666352;2,50619;2,49616;2,49607;
0,666362;2,50629;2,49616;2,49607;
0,666372;2,50621;2,49617;2,49608;
0,666382;2,50631;2,49618;2,4961;
0,666392;2,50623;2,49619;2,49611;
0,666402;2,5063;2,49616;2,49609;
0,666412;2,50619;2,49614;2,49607;
0,666422;2,50634;2,4962;2,49613;
0,666432;2,50629;2,49624;2,49617;
0,666442;2,50627;2,49613;2,49607;
0,666452;2,50613;2,49607;2,49601;
0,666462;2,50649;2,49633;2,49627;
0,666472;2,5066;2,49655;2,4965;
0,666482;2,50651;2,49638;2,49632;
0,666492;2,50623;2,49617;2,49612;
0,666502;2,50627;2,49612;2,49607;
0,666512;2,50616;2,4961;2,49605;
0,666522;2,50638;2,49622;2,49618;
0,666532;2,50639;2,49633;2,49629;
0,666542;2,50629;2,49615;2,49611;
0,666552;2,50611;2,49604;2,49601;
0,666562;2,50628;2,49612;2,49609;
0,666572;2,50626;2,49619;2,49617;
0,666582;2,50627;2,49612;2,49609;
0,666592;2,50614;2,49606;2,49604;
0,666602;2,50644;2,49627;2,49625;
0,666612;2,50651;2,49644;2,49642;
0,666622;2,50639;2,49625;2,49623;
0,666632;2,50614;2,49607;2,49606;
0,666642;2,50632;2,49615;2,49614;
0,666652;2,5063;2,49622;2,49621;
0,666662;2,50627;2,49611;2,4961;
0,666672;2,50612;2,49604;2,49604;
0,666682;2,50637;2,49619;2,49619;
0,666692;2,50639;2,49631;2,49631;
0,666702;2,5063;2,49614;2,49615;
0,666712;2,50611;2,49602;2,49603;
0,666722;2,50628;2,4961;2,49612;
0,666732;2,50626;2,49616;2,49618;
0,666742;2,50627;2,4961;2,49612;
0,666752;2,50614;2,49605;2,49607;
0,666762;2,50643;2,49624;2,49626;
0,666772;2,50648;2,49638;2,49641;
0,666782;2,50636;2,49619;2,49622;
0,666792;2,50613;2,49603;2,49606;
0,666802;2,50632;2,49613;2,49617;
0,666812;2,50631;2,49621;2,49625;
0,666822;2,50627;2,49609;2,49613;
0,666832;2,50612;2,49601;2,49606;
0,666842;2,5065;2,49629;2,49633;
